policy_id,complexity,count,selected_count,coverage,mean_dPSNR,hard_bottom25_dPSNR,easy_top25_dPSNR,positive_ratio,nonnegative_ratio,severe_loss_count,severe_loss_per_600,strong_loss_count,strong_loss_per_600,selected_precision,selected_nonnegative_ratio,selected_severe_count,screen_proxy_pass,strong_proxy_pass,score,patch_action_count_a0,patch_action_count_a0p125,patch_action_count_a0p25,patch_action_count_a0p375,patch_action_count_a0p5,patch_action_count_a0p75,patch_action_fraction_a0,patch_action_fraction_a0p125,patch_action_fraction_a0p25,patch_action_fraction_a0p375,patch_action_fraction_a0p5,patch_action_fraction_a0p75
tier|low_alpha=0.25|low_cond=udp_mean_ge_0.12400951|high_alpha=0.375|high_cond=diff_signed_mean_le_0.00082785328,2,600,600,1.0,0.4242464677146075,0.36776443189336844,0.5439281869605365,0.77,0.77,85,85.0,129,129.0,0.77,0.77,85,False,False,0.5053508319253559,252,0,3898,6226,0,0,0.02428681572860447,0.0,0.375674633770239,0.6000385505011565,0.0,0.0
tier|low_alpha=0.25|low_cond=input_dark_mean_le_0.85958017|high_alpha=0.5|high_cond=diff_signed_mean_le_0.00082785328,2,600,600,1.0,0.47834137156900775,0.47358436894692074,0.5501815181780817,0.74,0.74,94,94.0,137,137.0,0.74,0.74,94,False,False,0.5052270185443524,202,0,3948,0,6226,0,0.019468003084040092,0.0,0.38049344641480337,0.0,0.6000385505011565,0.0
tier|low_alpha=0.25|low_cond=udp_mean_le_0.83360523|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0082143224,2,600,600,1.0,0.396209319999245,0.39414147572234887,0.4353076005233131,0.7466666666666667,0.7466666666666667,83,83.0,132,132.0,0.7466666666666667,0.7466666666666667,83,False,False,0.5050532606294555,461,0,8877,0,1038,0,0.044429452582883576,0.0,0.8555319969159599,0.0,0.10003855050115651,0.0
tier|low_alpha=0.25|low_cond=diff_to_a0_ratio_ge_0.0038220976|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0082143224,2,600,600,1.0,0.4011132280550554,0.40271674598775703,0.4349151963405635,0.7516666666666667,0.7516666666666667,84,84.00000000000001,133,133.0,0.7516666666666667,0.7516666666666667,84,False,False,0.5050281444793173,519,0,8819,0,1038,0,0.050019275250578255,0.0,0.8499421742482652,0.0,0.10003855050115651,0.0
tier|low_alpha=0.25|low_cond=a0_mean_ge_0.12129644|high_alpha=0.375|high_cond=diff_signed_mean_le_0.00082785328,2,600,600,1.0,0.423378412851666,0.367545842022192,0.5434870060696138,0.7716666666666666,0.7716666666666666,85,85.0,129,129.0,0.7716666666666666,0.7716666666666666,85,False,False,0.5050137870763809,285,0,3865,6226,0,0,0.027467232074016964,0.0,0.3724942174248265,0.6000385505011565,0.0,0.0
tier|low_alpha=0.25|low_cond=input_mean_le_0.8164975|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0037339681,2,600,600,1.0,0.4388116483843454,0.4591234472077008,0.4528694379148418,0.75,0.75,90,90.0,132,132.0,0.75,0.75,90,False,False,0.5048973499419902,738,0,7044,0,2594,0,0.07112567463377024,0.0,0.6788743253662297,0.0,0.25,0.0
tier|low_alpha=0.25|low_cond=depth_grad_mean_ge_0.00032311922|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.0063386206,2,600,600,1.0,0.43609202090580235,0.5636689319068944,0.3218685072975779,0.7233333333333334,0.7233333333333334,94,94.0,149,149.0,0.7233333333333334,0.7233333333333334,94,False,False,0.5047140171610756,748,0,8071,0,0,1557,0.07208943716268311,0.0,0.7778527370855821,0.0,0.0,0.15005782575173476
tier|low_alpha=0.25|low_cond=a0_mean_ge_0.26252481|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0013591703,2,600,599,0.9983333333333333,0.3923371456332798,0.35238030674994814,0.47015615484284856,0.7583333333333333,0.7583333333333333,81,81.0,129,129.0,0.7595993322203672,0.7595993322203672,81,False,False,0.5045070065175232,1897,0,4328,4151,0,0,0.18282575173477256,0.0,0.4171164225134927,0.40005782575173476,0.0,0.0
tier|low_alpha=0.25|low_cond=udp_mean_le_0.68717122|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0063386206,2,600,600,1.0,0.39369862957239915,0.4162874195404043,0.40836601180101406,0.7483333333333333,0.7483333333333333,84,84.00000000000001,129,129.0,0.7483333333333333,0.7483333333333333,84,False,False,0.5043151663848237,1252,0,7567,0,1557,0,0.12066306861989205,0.0,0.7292791056283732,0.0,0.15005782575173476,0.0
tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.012721681|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0049152132,2,600,600,1.0,0.425548218307794,0.4205974873160387,0.47351023362781564,0.7483333333333333,0.7483333333333333,87,87.0,135,135.0,0.7483333333333333,0.7483333333333333,87,False,False,0.5041272315234064,519,0,7781,0,2076,0,0.050019275250578255,0.0,0.7499036237471087,0.0,0.20007710100231302,0.0
tier|low_alpha=0.25|low_cond=input_dark_mean_le_0.79344508|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0049152132,2,600,600,1.0,0.42336645303114323,0.445558012277678,0.4352928718177706,0.7483333333333333,0.7483333333333333,88,88.0,131,131.0,0.7483333333333333,0.7483333333333333,88,False,False,0.5040921500350628,783,0,7517,0,2076,0,0.07546260601387818,0.0,0.7244602929838088,0.0,0.20007710100231302,0.0
tier|low_alpha=0.25|low_cond=diff_abs_std_ge_0.0021270625|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0013591703,2,600,600,1.0,0.39888085044454885,0.36123399837751397,0.4766876250593944,0.7566666666666667,0.7566666666666667,82,82.0,134,134.0,0.7566666666666667,0.7566666666666667,82,False,False,0.5040368116524996,1147,0,5078,4151,0,0,0.11054356206630686,0.0,0.48939861218195835,0.40005782575173476,0.0,0.0
tier|low_alpha=0.25|low_cond=input_grad_mean_ge_0.00489015|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.0063386206,2,600,600,1.0,0.43072639917770555,0.5685258545637969,0.3093038864686255,0.7266666666666667,0.7266666666666667,94,94.0,143,143.0,0.7266666666666667,0.7266666666666667,94,False,False,0.5034774714756056,1115,0,7704,0,0,1557,0.10745952197378567,0.0,0.7424826522744795,0.0,0.0,0.15005782575173476
tier|low_alpha=0.25|low_cond=udp_mean_ge_0.16874991|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0082143224,2,600,600,1.0,0.4000636788789903,0.4029762803594057,0.4340271035398691,0.75,0.75,84,84.00000000000001,135,135.0,0.75,0.75,84,False,False,0.5033474135205017,984,0,8354,0,1038,0,0.09483423284502698,0.0,0.8051272166538165,0.0,0.10003855050115651,0.0
tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.0032066162|high_alpha=0.375|high_cond=a0_mean_ge_0.40584734,2,600,600,1.0,0.3741373124268074,0.31421532442205913,0.5085715362577289,0.7616666666666667,0.7616666666666667,78,78.0,129,129.0,0.7616666666666667,0.7616666666666667,78,False,False,0.5031167255902278,1533,0,3655,5188,0,0,0.14774479568234386,0.0,0.3522552043176561,0.5,0.0,0.0
tier|low_alpha=0.25|low_cond=udp_mean_ge_0.20248069|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.00025154754,2,600,600,1.0,0.41411370180872376,0.36665555899541113,0.5189597181582707,0.7633333333333333,0.7633333333333333,84,84.00000000000001,127,127.0,0.7633333333333333,0.7633333333333333,84,False,False,0.5028341208208796,990,0,4198,5188,0,0,0.09541249036237472,0.0,0.4045875096376253,0.5,0.0,0.0
tier|low_alpha=0.25|low_cond=a0_mean_le_0.68792139|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.011445235,2,600,600,1.0,0.3543228241522342,0.4169703958713432,0.3305333919886255,0.755,0.755,81,81.0,131,131.0,0.755,0.755,81,False,False,0.5027024800481714,1445,0,8412,0,0,519,0.13926368542791057,0.0,0.8107170393215112,0.0,0.0,0.050019275250578255
tier|low_alpha=0.25|low_cond=diff_abs_max_ge_0.017291311|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0049152132,2,600,600,1.0,0.3556513399654881,0.3376456905997665,0.39140705455915875,0.755,0.755,77,77.0,133,133.0,0.755,0.755,77,False,False,0.5026585979012173,2325,0,5975,2076,0,0,0.22407478797224364,0.0,0.5758481110254433,0.20007710100231302,0.0,0.0
tier|low_alpha=0.25|low_cond=depth_grad_mean_le_0.0066286252|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0013591703,2,600,600,1.0,0.46224896897984175,0.4602734947418883,0.5097101139941831,0.74,0.74,92,92.0,135,135.0,0.74,0.74,92,False,False,0.5024387761727709,311,0,5914,0,4151,0,0.02997301464919044,0.0,0.5699691595990748,0.0,0.40005782575173476,0.0
tier|low_alpha=0.25|low_cond=depth_grad_mean_le_0.0052640501|high_alpha=0.5|high_cond=diff_signed_mean_le_0.00082785328,2,600,600,1.0,0.4730576994360871,0.45728383307007564,0.5493673905487193,0.7433333333333333,0.7433333333333333,93,93.0,134,134.0,0.7433333333333333,0.7433333333333333,93,False,False,0.5023215049470195,464,0,3686,0,6226,0,0.04471858134155744,0.0,0.35524286815728606,0.0,0.6000385505011565,0.0
tier|low_alpha=0.375|low_cond=diff_signed_mean_le_0.0085228849|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.0063386206,2,600,599,0.9983333333333333,0.480546923665165,0.5789437186315893,0.422765225035618,0.725,0.725,99,99.0,149,149.0,0.7262103505843072,0.7262103505843072,99,False,False,0.5022284210739981,1038,0,0,7781,0,1557,0.10003855050115651,0.0,0.0,0.7499036237471087,0.0,0.15005782575173476
tier|low_alpha=0.25|low_cond=input_mean_le_0.87951291|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0013591703,2,600,600,1.0,0.4659706463676155,0.47298334784540924,0.5086614875928311,0.74,0.74,93,93.0,137,137.0,0.74,0.74,93,False,False,0.502223473403226,292,0,5933,0,4151,0,0.028141865844255976,0.0,0.5718003084040093,0.0,0.40005782575173476,0.0
tier|low_alpha=0.375|low_cond=diff_signed_mean_le_0.006111065|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.0013591703,2,600,599,0.9983333333333333,0.4928944113764149,0.6252440992360564,0.3925073923026346,0.715,0.715,102,102.00000000000001,149,149.0,0.7161936560934892,0.7161936560934892,102,False,False,0.5020904299955233,1557,0,0,4668,0,4151,0.15005782575173476,0.0,0.0,0.4498843484965305,0.0,0.40005782575173476
tier|low_alpha=0.25|low_cond=a0_grad_mean_ge_0.0028460909|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.00025154754,2,600,600,1.0,0.4748486315825749,0.47294808222772605,0.53823812470957,0.7433333333333333,0.7433333333333333,94,94.0,138,138.0,0.7433333333333333,0.7433333333333333,94,False,False,0.5015309098357126,195,0,4993,0,5188,0,0.01879336931380108,0.0,0.4812066306861989,0.0,0.5,0.0
tier|low_alpha=0.25|low_cond=depth_std_le_0.17418556|high_alpha=0.5|high_cond=diff_signed_mean_le_0.00082785328,2,600,600,1.0,0.4768978288527093,0.46223017941666955,0.5490291087574476,0.755,0.755,94,94.0,131,131.0,0.755,0.755,94,False,False,0.5013348832617899,692,0,3458,0,6226,0,0.06669236700077101,0.0,0.33326908249807247,0.0,0.6000385505011565,0.0
tier|low_alpha=0.25|low_cond=a0_mean_le_0.68792139|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0013591703,2,600,600,1.0,0.39458579818536693,0.362635441954473,0.48889090725734735,0.755,0.755,82,82.0,130,130.0,0.755,0.755,82,False,False,0.5013332424746799,780,0,5445,4151,0,0,0.07517347725520432,0.0,0.524768696993061,0.40005782575173476,0.0,0.0
tier|low_alpha=0.25|low_cond=depth_grad_mean_le_0.0028074051|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063386206,2,600,600,1.0,0.287462598720102,0.30333855733247667,0.2966071755722173,0.7366666666666667,0.7366666666666667,69,69.0,131,131.0,0.7366666666666667,0.7366666666666667,69,False,False,0.5012941621433051,3697,0,5122,1557,0,0,0.3563030069390902,0.0,0.493639167309175,0.15005782575173476,0.0,0.0
tier|low_alpha=0.25|low_cond=diff_abs_max_ge_0.015855357|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063386206,2,600,600,1.0,0.3560146386687187,0.33170313144598196,0.4064302482389249,0.7583333333333333,0.7583333333333333,77,77.0,127,127.0,0.7583333333333333,0.7583333333333333,77,False,False,0.5012701686493968,1971,0,6848,1557,0,0,0.18995759444872784,0.0,0.6599845797995374,0.15005782575173476,0.0,0.0
tier|low_alpha=0.25|low_cond=depth_grad_mean_le_0.0052640501|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0013591703,2,600,600,1.0,0.3974069471821691,0.3533102545300683,0.4969689304442712,0.7633333333333333,0.7633333333333333,82,82.0,131,131.0,0.7633333333333333,0.7633333333333333,82,False,False,0.5012520438506507,645,0,5580,4151,0,0,0.06216268311488049,0.0,0.5377794911333847,0.40005782575173476,0.0,0.0
tier|low_alpha=0.25|low_cond=a0_mean_le_0.74922776|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063386206,2,600,600,1.0,0.36308549727841904,0.33648147394265226,0.44405074703647285,0.7566666666666667,0.7566666666666667,78,78.0,126,126.0,0.7566666666666667,0.7566666666666667,78,False,False,0.5011757511361881,836,0,7983,1557,0,0,0.08057054741711642,0.0,0.7693716268311488,0.15005782575173476,0.0,0.0
tier|low_alpha=0.25|low_cond=input_mean_le_0.87951291|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0037339681,2,600,600,1.0,0.39402558399738224,0.36237934247236514,0.4784040046192119,0.7583333333333333,0.7583333333333333,82,82.0,130,130.0,0.7583333333333333,0.7583333333333333,82,False,False,0.5010194584371956,386,0,7396,2594,0,0,0.037201233616037006,0.0,0.712798766383963,0.25,0.0,0.0
tier|low_alpha=0.25|low_cond=udp_grad_mean_ge_0.0028600902|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.00025154754,2,600,600,1.0,0.4748855729085859,0.47308632896899233,0.53823812470957,0.7416666666666667,0.7416666666666667,94,94.0,139,139.0,0.7416666666666667,0.7416666666666667,94,False,False,0.5009284485547367,198,0,4990,0,5188,0,0.019082498072474943,0.0,0.4809175019275251,0.0,0.5,0.0
tier|low_alpha=0.25|low_cond=input_dark_mean_le_0.79344508|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0037339681,2,600,600,1.0,0.4372733512754225,0.45707677722316825,0.4523673217152046,0.7483333333333333,0.7483333333333333,90,90.0,132,132.0,0.7483333333333333,0.7483333333333333,90,False,False,0.5009215052254776,731,0,7051,0,2594,0,0.07045104086353123,0.0,0.6795489591364687,0.0,0.25,0.0
tier|low_alpha=0.25|low_cond=diff_abs_max_ge_0.014213983|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063386206,2,600,600,1.0,0.36406856490984263,0.3347099933254349,0.4279764732804611,0.76,0.76,78,78.0,127,127.0,0.76,0.76,78,False,False,0.5006342068982366,1496,0,7323,1557,0,0,0.14417887432536622,0.0,0.705763299922899,0.15005782575173476,0.0,0.0
tier|low_alpha=0.25|low_cond=input_grad_mean_ge_0.00152318|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0023406036,2,600,600,1.0,0.40340303978124475,0.36436714354740285,0.49706140270562277,0.76,0.76,83,83.0,130,130.0,0.76,0.76,83,False,False,0.5006028948897294,276,0,6676,3424,0,0,0.026599845797995375,0.0,0.643407864302236,0.3299922898997687,0.0,0.0
tier|low_alpha=0.25|low_cond=a0_mean_le_0.68792139|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.00025154754,2,600,600,1.0,0.40329151166980526,0.36512834882329004,0.5134603646177824,0.755,0.755,83,83.0,127,127.0,0.755,0.755,83,False,False,0.5004902271902154,640,0,4548,5188,0,0,0.06168080185042406,0.0,0.43831919814957593,0.5,0.0,0.0
tier|low_alpha=0.25|low_cond=a0_mean_le_0.68792139|high_alpha=0.5|high_cond=diff_signed_mean_le_0.00082785328,2,600,600,1.0,0.46802050323478755,0.46550738105703754,0.5369365873247223,0.7383333333333333,0.7383333333333333,93,93.0,137,137.0,0.7383333333333333,0.7383333333333333,93,False,False,0.5003700668128896,513,0,3637,0,6226,0,0.04944101773323053,0.0,0.3505204317656129,0.0,0.6000385505011565,0.0
tier|low_alpha=0.25|low_cond=input_dark_mean_le_0.85958017|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0023406036,2,600,600,1.0,0.4014446662250549,0.366997789438964,0.49710145809751793,0.7583333333333333,0.7583333333333333,83,83.0,131,131.0,0.7583333333333333,0.7583333333333333,83,False,False,0.5000030435859779,340,0,6612,3424,0,0,0.03276792598303778,0.0,0.6372397841171935,0.3299922898997687,0.0,0.0
single|alpha=0.5|cond=diff_signed_mean_le_-0.0037339681,1,600,483,0.805,0.29245721834361876,0.39050401204387525,0.15023586640592732,0.6266666666666667,0.6266666666666667,62,62.0,100,100.0,0.7039337474120083,0.7039337474120083,62,False,False,0.49988401461931187,7782,0,0,0,2594,0,0.75,0.0,0.0,0.0,0.25,0.0
tier|low_alpha=0.375|low_cond=diff_signed_mean_le_-0.0037339681|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0037339681,2,600,483,0.805,0.29245721834361876,0.39050401204387525,0.15023586640592732,0.6266666666666667,0.6266666666666667,62,62.0,100,100.0,0.7039337474120083,0.7039337474120083,62,False,False,0.49988401461931187,7782,0,0,0,2594,0,0.75,0.0,0.0,0.0,0.25,0.0
tier|low_alpha=0.375|low_cond=diff_signed_mean_le_-0.0049152132|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0037339681,2,600,483,0.805,0.29245721834361876,0.39050401204387525,0.15023586640592732,0.6266666666666667,0.6266666666666667,62,62.0,100,100.0,0.7039337474120083,0.7039337474120083,62,False,False,0.49988401461931187,7782,0,0,0,2594,0,0.75,0.0,0.0,0.0,0.25,0.0
tier|low_alpha=0.25|low_cond=a0_mean_ge_0.16730299|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.00025154754,2,600,600,1.0,0.4763536962541232,0.46888608320774666,0.5307116375414419,0.745,0.745,94,94.0,138,138.0,0.745,0.745,94,False,False,0.4997837265744647,717,0,4471,0,5188,0,0.0691017733230532,0.0,0.4308982266769468,0.0,0.5,0.0
tier|low_alpha=0.25|low_cond=diff_abs_std_ge_0.0021270625|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.00025154754,2,600,600,1.0,0.4684860451354992,0.465811658982956,0.5160854682324014,0.74,0.74,93,93.0,137,137.0,0.74,0.74,93,False,False,0.4997439191451041,837,0,4351,0,5188,0,0.0806669236700077,0.0,0.4193330763299923,0.0,0.5,0.0
tier|low_alpha=0.25|low_cond=diff_abs_max_ge_0.015855357|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0013591703,2,600,600,1.0,0.3981179472746889,0.3588276523412567,0.48144162632306686,0.7516666666666667,0.7516666666666667,82,82.0,137,137.0,0.7516666666666667,0.7516666666666667,82,False,False,0.49957423178000093,1367,0,4858,4151,0,0,0.13174633770239014,0.0,0.4681958365458751,0.40005782575173476,0.0,0.0
tier|low_alpha=0.25|low_cond=udp_mean_ge_0.20248069|high_alpha=0.375|high_cond=diff_signed_mean_le_0.00082785328,2,600,600,1.0,0.42074674603844747,0.36633039936918615,0.5388173227061244,0.7683333333333333,0.7683333333333333,85,85.0,126,126.0,0.7683333333333333,0.7683333333333333,85,False,False,0.49944279780440876,773,0,3377,6226,0,0,0.0744988434849653,0.0,0.32546260601387816,0.6000385505011565,0.0,0.0
tier|low_alpha=0.25|low_cond=udp_mean_le_0.68717122|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.0082143224,2,600,600,1.0,0.40531170287028584,0.5154366271282155,0.31924948947447207,0.7416666666666667,0.7416666666666667,90,90.0,133,133.0,0.7416666666666667,0.7416666666666667,90,False,False,0.49933595352030546,1352,0,7986,0,0,1038,0.13030069390902083,0.0,0.7696607555898227,0.0,0.0,0.10003855050115651
tier|low_alpha=0.25|low_cond=a0_mean_le_0.68792139|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0023406036,2,600,600,1.0,0.3855278162901075,0.3582573610388033,0.46841572298023987,0.7516666666666667,0.7516666666666667,81,81.0,131,131.0,0.7516666666666667,0.7516666666666667,81,False,False,0.49922527741917433,908,0,6044,3424,0,0,0.08750963762528913,0.0,0.5824980724749421,0.3299922898997687,0.0,0.0
tier|low_alpha=0.25|low_cond=input_mean_le_0.8164975|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0023406036,2,600,600,1.0,0.4542214161076911,0.4707101551017093,0.47961409711202085,0.7383333333333333,0.7383333333333333,92,92.0,128,128.0,0.7383333333333333,0.7383333333333333,92,False,False,0.49900094990026056,642,0,6310,0,3424,0,0.06187355435620663,0.0,0.6081341557440246,0.0,0.3299922898997687,0.0
tier|low_alpha=0.25|low_cond=input_dark_mean_le_0.85958017|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0013591703,2,600,600,1.0,0.40793376575543694,0.37111930237367313,0.5105859151176094,0.7616666666666667,0.7616666666666667,84,84.00000000000001,130,130.0,0.7616666666666667,0.7616666666666667,84,False,False,0.49863779916613626,298,0,5927,4151,0,0,0.028720123361603702,0.0,0.5712220508866616,0.40005782575173476,0.0,0.0
tier|low_alpha=0.25|low_cond=diff_abs_std_ge_0.0015079106|high_alpha=0.375|high_cond=diff_signed_mean_le_0.00082785328,2,600,600,1.0,0.4202749702194963,0.3649590864954202,0.541980475180697,0.7683333333333333,0.7683333333333333,85,85.0,130,130.0,0.7683333333333333,0.7683333333333333,85,False,False,0.49819028693390216,139,0,4011,6226,0,0,0.013396299151888974,0.0,0.3865651503469545,0.6000385505011565,0.0,0.0
tier|low_alpha=0.25|low_cond=a0_grad_mean_ge_0.0028460909|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0023406036,2,600,600,1.0,0.40198074626579366,0.3638265052273499,0.4982087776141348,0.7583333333333333,0.7583333333333333,83,83.0,132,132.0,0.7583333333333333,0.7583333333333333,83,False,False,0.49811282820908703,266,0,6686,3424,0,0,0.025636083269082496,0.0,0.6443716268311488,0.3299922898997687,0.0,0.0
tier|low_alpha=0.25|low_cond=diff_abs_max_ge_0.019614127|high_alpha=0.375|high_cond=diff_signed_mean_le_0.00082785328,2,600,600,1.0,0.40620868211343264,0.3587021423248504,0.518226171579357,0.7533333333333333,0.7533333333333333,83,83.0,128,128.0,0.7533333333333333,0.7533333333333333,83,False,False,0.4979930131312487,1220,0,2930,6226,0,0,0.11757902852737086,0.0,0.28238242097147265,0.6000385505011565,0.0,0.0
tier|low_alpha=0.25|low_cond=input_dark_mean_le_0.85958017|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0049152132,2,600,600,1.0,0.3849598178966559,0.35625078349544775,0.468972212164879,0.7533333333333333,0.7533333333333333,81,81.0,131,131.0,0.7533333333333333,0.7533333333333333,81,False,False,0.497857665909502,415,0,7885,2076,0,0,0.03999614494988435,0.0,0.7599267540478026,0.20007710100231302,0.0,0.0
tier|low_alpha=0.25|low_cond=a0_grad_mean_le_0.050791232|high_alpha=0.375|high_cond=diff_signed_mean_le_0.00082785328,2,600,600,1.0,0.421837826017325,0.36243897220186916,0.5488118034431001,0.7666666666666667,0.7666666666666667,85,85.0,127,127.0,0.7666666666666667,0.7666666666666667,85,False,False,0.4976701841231304,203,0,3947,6226,0,0,0.01956437933693138,0.0,0.3803970701619121,0.6000385505011565,0.0,0.0
tier|low_alpha=0.25|low_cond=diff_signed_mean_le_0.006111065|high_alpha=0.375|high_cond=depth_std_le_0.094244421,2,600,600,1.0,0.38712051958387,0.32998884654080096,0.4844218597010132,0.76,0.76,80,80.0,127,127.0,0.76,0.76,80,False,False,0.4975537827866121,530,0,3620,6226,0,0,0.05107941403238242,0.0,0.34888203546646107,0.6000385505011565,0.0,0.0
tier|low_alpha=0.25|low_cond=udp_grad_mean_ge_0.0028600902|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0023406036,2,600,600,1.0,0.4020185810670594,0.36396337517199795,0.4982087776141348,0.7566666666666667,0.7566666666666667,83,83.0,133,133.0,0.7566666666666667,0.7566666666666667,83,False,False,0.49751015896607137,270,0,6682,3424,0,0,0.02602158828064765,0.0,0.6439861218195837,0.3299922898997687,0.0,0.0
tier|low_alpha=0.25|low_cond=depth_grad_mean_ge_0.00080515514|high_alpha=0.75|high_cond=diff_signed_mean_le_-0.0023406036,2,600,600,1.0,0.47931528206347374,0.6463338003269414,0.30574114387480694,0.7166666666666667,0.7166666666666667,102,102.00000000000001,154,154.0,0.7166666666666667,0.7166666666666667,102,False,False,0.4974564367125076,1121,0,5831,0,0,3424,0.10803777949113338,0.0,0.561969930609098,0.0,0.0,0.3299922898997687
tier|low_alpha=0.25|low_cond=udp_grad_mean_le_0.050522082|high_alpha=0.375|high_cond=diff_signed_mean_le_0.00082785328,2,600,600,1.0,0.42171600357805983,0.3613555057936071,0.5488118034431001,0.7683333333333333,0.7683333333333333,85,85.0,127,127.0,0.7683333333333333,0.7683333333333333,85,False,False,0.4974315885572556,202,0,3948,6226,0,0,0.019468003084040092,0.0,0.38049344641480337,0.6000385505011565,0.0,0.0
tier|low_alpha=0.25|low_cond=depth_grad_mean_le_0.0066286252|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0063386206,2,600,600,1.0,0.3713650212976787,0.33585908973775663,0.46166534890302935,0.7566666666666667,0.7566666666666667,79,78.99999999999999,132,132.0,0.7566666666666667,0.7566666666666667,79,False,False,0.49671882797818717,460,0,8359,1557,0,0,0.04433307632999229,0.0,0.805609097918273,0.15005782575173476,0.0,0.0
tier|low_alpha=0.25|low_cond=a0_mean_ge_0.30930533|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.00025154754,2,600,600,1.0,0.3936886021259452,0.3513066217068673,0.48908032628476944,0.7666666666666667,0.7666666666666667,82,82.0,128,128.0,0.7666666666666667,0.7666666666666667,82,False,False,0.49664193211991603,2085,0,3103,5188,0,0,0.2009444872783346,0.0,0.29905551272166536,0.5,0.0,0.0
tier|low_alpha=0.25|low_cond=input_grad_mean_ge_0.00152318|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0049152132,2,600,600,1.0,0.384881008555157,0.3517154988778136,0.4692960310913899,0.7583333333333333,0.7583333333333333,81,81.0,129,129.0,0.7583333333333333,0.7583333333333333,81,False,False,0.4964330107665469,362,0,7938,2076,0,0,0.0348882035466461,0.0,0.7650346954510409,0.20007710100231302,0.0,0.0
tier|low_alpha=0.25|low_cond=input_dark_mean_le_0.79344508|high_alpha=0.5|high_cond=diff_signed_mean_le_-0.0023406036,2,600,600,1.0,0.4525547266214004,0.4685746282693076,0.47856140669133357,0.74,0.74,92,92.0,129,129.0,0.74,0.74,92,False,False,0.49627056990597995,639,0,6313,0,3424,0,0.061584425597532765,0.0,0.6084232845026986,0.0,0.3299922898997687,0.0
tier|low_alpha=0.25|low_cond=udp_mean_ge_0.12400951|high_alpha=0.5|high_cond=diff_signed_mean_le_0.00082785328,2,600,600,1.0,0.4841778711927687,0.46918175474715423,0.5537753154168841,0.745,0.745,95,95.0,135,135.0,0.745,0.745,95,False,False,0.4961508065321807,252,0,3898,0,6226,0,0.02428681572860447,0.0,0.375674633770239,0.0,0.6000385505011565,0.0
tier|low_alpha=0.25|low_cond=a0_grad_mean_ge_0.0028460909|high_alpha=0.375|high_cond=diff_signed_mean_le_-0.0037339681,2,600,600,1.0,0.3922503685227223,0.35877097935546476,0.48053890825553613,0.7566666666666667,0.7566666666666667,82,82.0,132,132.0,0.7566666666666667,0.7566666666666667,82,False,False,0.4958210428326477,319,0,7463,2594,0,0,0.03074402467232074,0.0,0.7192559753276793,0.25,0.0,0.0
