policy_id,alpha,complexity,count,selected_count,coverage,mean_dPSNR,hard_bottom25_dPSNR,easy_top25_dPSNR,dSSIM,positive_ratio,nonnegative_ratio,severe_loss_count,severe_loss_per_600,strong_loss_count,strong_loss_per_600,selected_precision,selected_nonnegative_ratio,selected_severe_count,strict_gate_pass,abstention_gate_pass,score
alpha_a0p5__a0_grad_mean_le_0.037982839_AND_diff_signed_mean_le_-0.00051970547,0.5,2,600,287,0.47833333333333333,0.348096300760905,0.41571487426757814,0.28466016133626304,0.0002247964342435201,0.38666666666666666,0.9083333333333333,43,43.0,51,51.00000000000001,0.8083623693379791,0.8083623693379791,43,False,True,0.412890013330794
alpha_a0p5__a0_saturation_high_le_0.13104761_AND_diff_signed_mean_le_-0.00051970547,0.5,2,600,290,0.48333333333333334,0.35069979667663576,0.41316519419352216,0.2601674397786458,0.00022607972224553425,0.39166666666666666,0.9083333333333333,43,43.0,51,51.00000000000001,0.8103448275862069,0.8103448275862069,43,False,True,0.4123725330308936
alpha_a0p5__depth_grad_mean_le_0.0053641157_AND_diff_signed_mean_le_-0.00051970547,0.5,2,600,284,0.47333333333333333,0.3487279733022054,0.4067147954305013,0.2734827677408854,0.00022496700286865235,0.38333333333333336,0.91,42,42.00000000000001,50,50.0,0.8098591549295775,0.8098591549295775,42,False,True,0.4123182891988978
alpha_a0p5__udp_mean_le_0.50837474_AND_diff_signed_mean_le_0.000756993,0.5,2,600,264,0.44,0.3247269630432129,0.352783203125,0.33399742126464843,0.0002089388171831767,0.3616666666666667,0.9216666666666666,31,31.0,41,41.0,0.821969696969697,0.821969696969697,31,False,True,0.41190571034749357
alpha_a0p5__a0_saturation_low_ge_1.0416667e-05_AND_diff_signed_mean_le_-0.00051970547,0.5,2,600,269,0.4483333333333333,0.3379269091288249,0.39832758585611977,0.26333661397298175,0.00020819693803787232,0.36833333333333335,0.92,38,38.0,46,46.0,0.8215613382899628,0.8215613382899628,38,False,True,0.41183470041494824
alpha_a0p5__diff_signed_mean_le_-0.00051970547_AND_diff_abs_p95_ge_0.008915294,0.5,2,600,289,0.4816666666666667,0.353395570119222,0.41450355529785154,0.25223414103190106,0.00023017277320226033,0.39,0.9083333333333333,44,44.0,51,51.00000000000001,0.8096885813148789,0.8096885813148789,44,False,True,0.41181863315498685
alpha_a0p5__input_grad_mean_ge_0.0066678851_AND_diff_signed_mean_le_-0.00051970547,0.5,2,600,288,0.48,0.35084330876668296,0.36454984029134113,0.28965667724609373,0.00022387017806371054,0.39166666666666666,0.9116666666666666,41,41.0,49,49.0,0.8159722222222222,0.8159722222222222,41,False,True,0.41181399264865454
alpha_a0p5__diff_signed_mean_le_-0.00051970547_AND_a0_udp_psnr_le_46.907007,0.5,2,600,291,0.485,0.35499903361002605,0.41480628967285155,0.261425043741862,0.00023075034221013387,0.39166666666666666,0.9066666666666666,45,45.0,52,52.0,0.8075601374570447,0.8075601374570447,45,False,True,0.4117724381908929
alpha_a0p5__a0_saturation_low_ge_9.4270834e-05_AND_diff_signed_mean_le_0.0001681959,0.5,2,600,279,0.465,0.33509623527526855,0.3196123123168945,0.38189608256022134,0.00020073433717091878,0.385,0.92,38,38.0,46,46.0,0.8279569892473119,0.8279569892473119,38,False,True,0.41096006982454686
alpha_a0p5__diff_signed_mean_le_-0.00051970547_AND_diff_abs_mean_ge_0.0032306366,0.5,2,600,291,0.485,0.35354835192362466,0.4173846054077148,0.2530440012613932,0.0002308929959932963,0.39166666666666666,0.9066666666666666,45,45.0,52,52.0,0.8075601374570447,0.8075601374570447,45,False,True,0.40970917906613696
alpha_a0p5__diff_signed_mean_le_-0.00051970547_AND_diff_abs_max_ge_0.03074369,0.5,2,600,264,0.44,0.3305691337585449,0.3966650390625,0.2455162556966146,0.000220791498819987,0.365,0.925,36,36.0,42,42.00000000000001,0.8295454545454546,0.8295454545454546,36,False,True,0.40961283187866215
alpha_a0p5__diff_signed_mean_le_0.0001681959_AND_diff_to_a0_ratio_ge_0.0085297655,0.5,2,600,300,0.5,0.36299018541971845,0.4166378402709961,0.24245737711588541,0.0002539245287577311,0.4,0.9,47,47.0,55,54.99999999999999,0.8,0.8,47,False,True,0.4095182520548503
alpha_a0p5__diff_signed_mean_le_-0.00051970547_AND_diff_abs_p50_ge_0.0021935984,0.5,2,600,293,0.48833333333333334,0.3530364767710368,0.4173846054077148,0.2491687774658203,0.00023100932439168293,0.395,0.9066666666666666,45,45.0,52,52.0,0.8088737201365188,0.8088737201365188,45,False,True,0.40940515748459055
alpha_a0p5__a0_std_le_0.30259025_AND_diff_signed_mean_le_0.0001681959,0.5,2,600,295,0.49166666666666664,0.346554749806722,0.38473121643066405,0.31218943277994793,0.00022156486908594768,0.39666666666666667,0.905,42,42.00000000000001,51,51.00000000000001,0.8067796610169492,0.8067796610169492,42,False,True,0.40912811572403557
alpha_a0p5__a0_mean_le_0.60665402_AND_diff_signed_mean_le_-0.00051970547,0.5,2,600,287,0.47833333333333333,0.3466474787394206,0.39927874247233075,0.2695561726888021,0.00022944539785385131,0.3883333333333333,0.91,42,42.00000000000001,50,50.0,0.8118466898954704,0.8118466898954704,42,False,True,0.40898293636999894
alpha_a0p5__a0_mean_ge_0.33538533_AND_diff_signed_mean_le_-0.00051970547,0.5,2,600,292,0.4866666666666667,0.3533226998647054,0.4168424352010091,0.2584857177734375,0.00022049168745676677,0.39166666666666666,0.905,45,45.0,53,53.0,0.8047945205479452,0.8047945205479452,45,False,True,0.4086764859656766
alpha_a0p5__udp_grad_mean_ge_0.015218272_AND_diff_signed_mean_le_0.000756993,0.5,2,600,307,0.5116666666666667,0.33869383494059246,0.3555797831217448,0.3737017059326172,0.0002282253901163737,0.41333333333333333,0.9016666666666666,40,40.0,50,50.0,0.8078175895765473,0.8078175895765473,40,False,True,0.40817704421135553
alpha_a0p5__input_mean_le_0.66355278_AND_diff_signed_mean_le_0.0001681959,0.5,2,600,286,0.4766666666666667,0.34309278170267743,0.31222660064697266,0.40804573059082033,0.00020000298817952474,0.3883333333333333,0.9116666666666666,41,41.0,50,50.0,0.8146853146853147,0.8146853146853147,41,False,True,0.40796654786329994
alpha_a0p5__a0_grad_mean_ge_0.015213207_AND_diff_signed_mean_le_0.000756993,0.5,2,600,307,0.5116666666666667,0.33841267903645833,0.3555797831217448,0.3725770823160807,0.00022815277179082235,0.41333333333333333,0.9016666666666666,40,40.0,50,50.0,0.8078175895765473,0.8078175895765473,40,False,True,0.407727194764741
alpha_a0p5__a0_mean_le_0.51154717_AND_diff_signed_mean_le_0.000756993,0.5,2,600,258,0.43,0.3181368668874105,0.3408001581827799,0.3582746378580729,0.00020501673221588136,0.35333333333333333,0.9233333333333333,30,30.0,40,40.0,0.8217054263565892,0.8217054263565892,30,False,True,0.4076160866079405
alpha_a0p5__a0_saturation_high_le_0.077114781_AND_diff_signed_mean_le_0.0001681959,0.5,2,600,307,0.5116666666666667,0.3471934000651042,0.4099951426188151,0.3008258310953776,0.0002459352215131124,0.41333333333333333,0.9016666666666666,46,46.0,55,54.99999999999999,0.8078175895765473,0.8078175895765473,46,False,True,0.40734906798454895
alpha_a0p5__depth_std_le_0.28465898_AND_diff_signed_mean_le_0.0001681959,0.5,2,600,308,0.5133333333333333,0.35633842468261717,0.3040710703531901,0.37441673278808596,0.00021468788385391234,0.41833333333333333,0.905,45,45.0,54,54.0,0.814935064935065,0.814935064935065,45,False,True,0.40699965457008
alpha_a0p5__udp_mean_le_0.50837474_AND_diff_signed_mean_le_0.0015937895,0.5,2,600,302,0.5033333333333333,0.345146427154541,0.3488322957356771,0.3843677266438802,0.00021563877662022907,0.4033333333333333,0.9,42,42.00000000000001,54,54.0,0.8013245033112583,0.8013245033112583,42,False,True,0.406804803572901
alpha_a0p5__depth_mean_le_0.41239538_AND_diff_signed_mean_le_-0.00051970547,0.5,2,600,284,0.47333333333333333,0.3441211700439453,0.4171038309733073,0.24975499471028645,0.00021051446596781414,0.385,0.9116666666666666,43,43.0,51,51.00000000000001,0.8133802816901409,0.8133802816901409,43,False,True,0.4066861985900592
alpha_a0p5__udp_grad_mean_ge_0.012657589_AND_diff_signed_mean_le_-0.00051970547,0.5,2,600,256,0.4266666666666667,0.3291770235697428,0.361996332804362,0.27356470743815103,0.00020236472288767497,0.3516666666666667,0.925,33,33.0,41,41.0,0.82421875,0.82421875,33,False,True,0.4065644587198892
alpha_a0p5__diff_signed_mean_le_-0.00051970547_AND_diff_abs_max_le_0.1082613,0.5,2,600,287,0.47833333333333333,0.3472530174255371,0.39001116434733074,0.2877156066894531,0.0002174450953801473,0.38666666666666666,0.9083333333333333,43,43.0,51,51.00000000000001,0.8083623693379791,0.8083623693379791,43,False,True,0.40607911931834284
alpha_a0p5__a0_saturation_low_ge_0.00036183334_AND_diff_signed_mean_le_0.0001681959,0.5,2,600,253,0.4216666666666667,0.3194936498006185,0.29159212748209634,0.3883399454752604,0.0001916542649269104,0.35333333333333333,0.9316666666666666,32,32.0,39,39.0,0.8379446640316206,0.8379446640316206,32,False,True,0.4059455720431563
alpha_a0p5__udp_mean_ge_0.33504029_AND_diff_signed_mean_le_-0.00051970547,0.5,2,600,291,0.485,0.3509827963511149,0.4168424352010091,0.2584857177734375,0.00021912117799123128,0.39,0.905,45,45.0,53,53.0,0.8041237113402062,0.8041237113402062,45,False,True,0.4059343040544963
alpha_a0p5__diff_signed_mean_le_-0.00051970547_AND_diff_abs_p90_ge_0.0069460258,0.5,2,600,290,0.48333333333333334,0.35125062624613446,0.4173846054077148,0.24385309855143228,0.00023033827543258667,0.39,0.9066666666666666,45,45.0,52,52.0,0.8068965517241379,0.8068965517241379,45,False,True,0.4056345124957206
alpha_a0p5__depth_mean_le_0.38086467_AND_diff_signed_mean_le_-0.00051970547,0.5,2,600,270,0.45,0.33627578099568683,0.3734242248535156,0.2711175791422526,0.00020304471254348755,0.37166666666666665,0.9216666666666666,39,39.0,46,46.0,0.825925925925926,0.825925925925926,39,False,True,0.40555873333966286
alpha_a0p5__input_grad_mean_ge_0.0086105614_AND_diff_signed_mean_le_-0.00051970547,0.5,2,600,256,0.4266666666666667,0.3261033376057943,0.35386100769042966,0.27150309244791665,0.00019547263781229655,0.35333333333333333,0.9266666666666666,32,32.0,40,40.0,0.828125,0.828125,32,False,True,0.4052961367289225
alpha_a0p5__diff_signed_mean_le_0.0001681959_AND_diff_abs_p95_ge_0.01089238,0.5,2,600,298,0.49666666666666665,0.35947513898213707,0.42096558888753255,0.22115745544433593,0.0002538045247395833,0.3983333333333333,0.9016666666666666,47,47.0,53,53.0,0.802013422818792,0.802013422818792,47,False,True,0.4049308704043395
alpha_a0p5__a0_saturation_high_le_0.096786028_AND_diff_signed_mean_le_-0.00051970547,0.5,2,600,279,0.465,0.3413281313578288,0.3949445088704427,0.25062965393066405,0.00021792789300282796,0.37833333333333335,0.9133333333333333,40,40.0,48,48.0,0.8136200716845878,0.8136200716845878,40,False,True,0.40444974609156237
alpha_a0p5__a0_saturation_low_ge_0.00036183334_AND_diff_signed_mean_le_0.000756993,0.5,2,600,287,0.47833333333333333,0.33584918022155763,0.29951297760009765,0.4232258860270182,0.00018277257680892944,0.39166666666666666,0.9133333333333333,40,40.0,47,47.0,0.818815331010453,0.818815331010453,40,False,True,0.4041264062480506
alpha_a0p5__input_dark_mean_le_0.694354_AND_diff_signed_mean_le_-0.00051970547,0.5,2,600,275,0.4583333333333333,0.3384385140736898,0.38655887603759764,0.28965667724609373,0.00020738075176874796,0.37333333333333335,0.915,41,41.0,49,49.0,0.8145454545454546,0.8145454545454546,41,False,True,0.4036934013366699
alpha_a0p5__input_mean_le_0.71577144_AND_diff_signed_mean_le_-0.00051970547,0.5,2,600,273,0.455,0.3378993066151937,0.3832499059041341,0.28965667724609373,0.00020685007174809774,0.37166666666666665,0.9166666666666666,41,41.0,48,48.0,0.8168498168498168,0.8168498168498168,41,False,True,0.4035276839455405
alpha_a0p5__input_grad_mean_ge_0.0093034212_AND_diff_signed_mean_le_-0.00051970547,0.5,2,600,247,0.4116666666666667,0.32074754079182943,0.33667149861653645,0.29059638977050783,0.00018981069326400756,0.3416666666666667,0.93,30,30.0,38,38.0,0.8299595141700404,0.8299595141700404,30,False,True,0.4032159400383952
alpha_a0p5__diff_signed_mean_le_0.0001681959_AND_diff_abs_p90_ge_0.0086678864,0.5,2,600,301,0.5016666666666667,0.3586064306894938,0.42628846486409505,0.21119723002115887,0.00025411436955134075,0.4033333333333333,0.9016666666666666,48,48.0,54,54.0,0.8039867109634552,0.8039867109634552,48,False,True,0.40308415577192513
alpha_a0p5__diff_signed_mean_le_-0.00051970547_AND_a0_udp_psnr_le_45.868597,0.5,2,600,281,0.4683333333333333,0.34507328351338706,0.4114487838745117,0.22113675435384114,0.00022711594899495443,0.38,0.9116666666666666,42,42.00000000000001,49,49.0,0.8113879003558719,0.8113879003558719,42,False,True,0.40273600449748737
alpha_a0p5__depth_grad_mean_ge_0.0016556635_AND_diff_signed_mean_le_-0.00051970547,0.5,2,600,252,0.42,0.32264920552571613,0.32982810974121096,0.28395421346028643,0.00020103981097539266,0.35,0.93,31,31.0,38,38.0,0.8333333333333334,0.8333333333333334,31,False,True,0.40243269831339523
alpha_a0p5__a0_mean_le_0.51154717_AND_diff_signed_mean_le_0.0015937895,0.5,2,600,296,0.49333333333333335,0.3385563309987386,0.336849250793457,0.4086449432373047,0.00021171669165293377,0.395,0.9016666666666666,41,41.0,53,53.0,0.8006756756756757,0.8006756756756757,41,False,True,0.40230367347098683
alpha_a0p5__a0_grad_mean_ge_0.010068758_AND_diff_signed_mean_le_-0.00051970547,0.5,2,600,283,0.4716666666666667,0.3434921964009603,0.3785468546549479,0.2637067667643229,0.00022591193517049153,0.38333333333333336,0.9116666666666666,41,41.0,49,49.0,0.8127208480565371,0.8127208480565371,41,False,True,0.4021147248437744
alpha_a0p5__a0_saturation_low_le_0.087065534_AND_diff_signed_mean_le_-0.00051970547,0.5,2,600,292,0.4866666666666667,0.34844173113505045,0.4173846054077148,0.24223462422688802,0.00022429813941319784,0.39166666666666666,0.905,45,45.0,53,53.0,0.8047945205479452,0.8047945205479452,45,False,True,0.4014933957557156
alpha_a0p5__a0_mean_le_0.57996473_AND_diff_signed_mean_le_-0.00051970547,0.5,2,600,276,0.46,0.3384143098195394,0.3951361465454102,0.2641368357340495,0.00022392163674036662,0.37333333333333335,0.9133333333333333,41,41.0,48,48.0,0.8115942028985508,0.8115942028985508,41,False,True,0.40039568341020226
alpha_a0p5__depth_mean_le_0.31588166_AND_diff_signed_mean_le_0.000756993,0.5,2,600,303,0.505,0.3437934398651123,0.3532530085245768,0.34153493245442706,0.00018058568239212036,0.41,0.905,45,45.0,53,53.0,0.8118811881188119,0.8118811881188119,45,False,True,0.3999715853297671
alpha_a0p5__input_std_le_0.26109594_AND_diff_signed_mean_le_-0.00051970547,0.5,2,600,273,0.455,0.33864561716715497,0.38884506225585935,0.2367145029703776,0.00021670689185460408,0.37166666666666665,0.9166666666666666,40,40.0,47,47.0,0.8168498168498168,0.8168498168498168,40,False,True,0.3997314574440757
alpha_a0p5__depth_grad_mean_le_0.0041143699_AND_diff_signed_mean_le_-0.00051970547,0.5,2,600,272,0.4533333333333333,0.3357673740386963,0.3992231877644857,0.2799096425374349,0.00022006859381993612,0.36666666666666664,0.9133333333333333,41,41.0,49,49.0,0.8088235294117647,0.8088235294117647,41,False,True,0.39947922520357015
alpha_a0p5__diff_signed_mean_le_-0.00051970547_AND_diff_abs_p90_ge_0.0080974601,0.5,2,600,279,0.465,0.34283300081888834,0.4114487838745117,0.21969568888346355,0.00022682279348373413,0.37666666666666665,0.9116666666666666,42,42.00000000000001,49,49.0,0.8100358422939068,0.8100358422939068,42,False,True,0.3994692633816845
alpha_a0p5__diff_signed_mean_le_-0.00051970547_AND_diff_abs_std_ge_0.0033386601,0.5,2,600,269,0.4483333333333333,0.3390639781951904,0.40367852528889975,0.2149554443359375,0.00022417396306991576,0.365,0.9166666666666666,40,40.0,46,46.0,0.8141263940520446,0.8141263940520446,40,False,True,0.39896310956309705
alpha_a0p5__diff_signed_mean_le_0.0001681959_AND_diff_abs_max_ge_0.03583256,0.5,2,600,274,0.45666666666666667,0.3315943113962809,0.3698649215698242,0.28044906616210935,0.00023048073053359984,0.37333333333333335,0.9166666666666666,38,38.0,45,45.0,0.8175182481751825,0.8175182481751825,38,False,True,0.39889627154273705
alpha_a0p5__diff_signed_mean_le_-0.00051970547_AND_diff_grad_mean_le_0.001187098,0.5,2,600,287,0.47833333333333333,0.3437010065714518,0.3922307586669922,0.2851598103841146,0.00021156708399454753,0.385,0.9066666666666666,44,44.0,52,52.0,0.8048780487804879,0.8048780487804879,44,False,True,0.39878226129175204
alpha_a0p5__input_std_ge_0.16878679_AND_diff_signed_mean_le_0.0001681959,0.5,2,600,284,0.47333333333333333,0.3299830214182536,0.2841662979125977,0.4052600351969401,0.00022665898005167642,0.3883333333333333,0.915,37,37.0,45,45.0,0.8204225352112676,0.8204225352112676,37,False,True,0.3985126622088078
alpha_a0p5__udp_mean_ge_0.36119432_AND_diff_signed_mean_le_-0.00051970547,0.5,2,600,277,0.46166666666666667,0.33905078570048014,0.4168424352010091,0.24535301208496094,0.0002117493748664856,0.37333333333333335,0.9116666666666666,43,43.0,49,49.0,0.8086642599277978,0.8086642599277978,43,False,True,0.3980630226070986
alpha_a0p5__diff_signed_mean_le_-0.00051970547_AND_diff_abs_mean_ge_0.0037519761,0.5,2,600,285,0.475,0.3475143559773763,0.414329833984375,0.23395304361979166,0.00022824098666508993,0.38166666666666665,0.9066666666666666,45,45.0,52,52.0,0.8035087719298246,0.8035087719298246,45,False,True,0.39761959557784227
alpha_a0p5__a0_grad_mean_ge_0.012581695_AND_diff_signed_mean_le_-0.00051970547,0.5,2,600,256,0.4266666666666667,0.3267564582824707,0.35231407165527345,0.27356470743815103,0.00020150979359944663,0.35,0.9233333333333333,34,34.0,42,42.00000000000001,0.8203125,0.8203125,34,False,True,0.397574890645345
alpha_a0p5__input_mean_ge_0.49381166_AND_diff_signed_mean_le_0.0001681959,0.5,2,600,304,0.5066666666666667,0.34210976600646975,0.4263590367635091,0.22279808044433594,0.0002277491490046183,0.41,0.9033333333333333,45,45.0,52,52.0,0.8092105263157895,0.8092105263157895,45,False,True,0.39731836007101495
alpha_a0p5__input_dark_mean_le_0.67206591_AND_diff_signed_mean_le_-0.00051970547,0.5,2,600,263,0.43833333333333335,0.33137585004170733,0.37607252756754556,0.28965667724609373,0.0001968716581662496,0.35833333333333334,0.92,40,40.0,47,47.0,0.8174904942965779,0.8174904942965779,40,False,True,0.39722892205029237
alpha_a0p5__a0_grad_mean_le_0.034357483_AND_diff_signed_mean_le_-0.00051970547,0.5,2,600,269,0.4483333333333333,0.33444492022196454,0.40144646962483727,0.2898693339029948,0.0002139154076576233,0.3616666666666667,0.9133333333333333,42,42.00000000000001,48,48.0,0.8066914498141264,0.8066914498141264,42,False,True,0.3969339017780593
alpha_a0p5__a0_std_le_0.32817914_AND_diff_signed_mean_le_-0.00051970547,0.5,2,600,277,0.46166666666666667,0.3394825267791748,0.3862321090698242,0.2582093811035156,0.00020892093578974406,0.37333333333333335,0.9116666666666666,41,41.0,49,49.0,0.8086642599277978,0.8086642599277978,41,False,True,0.39677063750578023
alpha_a0p5__udp_std_le_0.32657248_AND_diff_signed_mean_le_-0.00051970547,0.5,2,600,277,0.46166666666666667,0.3394825267791748,0.3862321090698242,0.2582093811035156,0.00020892093578974406,0.37333333333333335,0.9116666666666666,41,41.0,49,49.0,0.8086642599277978,0.8086642599277978,41,False,True,0.39677063750578023
alpha_a0p5__diff_signed_mean_le_-0.00051970547_AND_diff_abs_p95_ge_0.01025265,0.5,2,600,275,0.4583333333333333,0.3407118447621663,0.40900140126546225,0.2088909657796224,0.00022555460532506307,0.37166666666666665,0.9133333333333333,42,42.00000000000001,48,48.0,0.8109090909090909,0.8109090909090909,42,False,True,0.39546250661214183
