action,bin_lower,bin_observed_harm,bin_predicted_risk,bin_upper,cell,fold,risk_method,scene_count,scene_weighted_auc,scene_weighted_brier,scene_weighted_logloss,source,tail_coverage,tail_selected_harm
weaken,0.05,,,0.1,R2_L1,1,weighted_q,0,,,,ensemble,,
weaken,0.1,,,0.2,R2_L1,1,weighted_q,0,,,,ensemble,,
strengthen,,,,,R2_L1,1,weighted_q,30,0.8541993593513881,0.10054630123162916,0.32680780627738154,ensemble,0.000853333333333333,0.0
strengthen,0.0,,,0.025,R2_L1,1,weighted_q,0,,,,ensemble,,
strengthen,0.025,,,0.05,R2_L1,1,weighted_q,0,,,,ensemble,,
strengthen,0.05,0.0,0.09000633160273235,0.1,R2_L1,1,weighted_q,1,,,,ensemble,,
strengthen,0.1,0.0,0.16436130973134122,0.2,R2_L1,1,weighted_q,6,,,,ensemble,,
weaken,,,,,R2_L1,1,deweighted_probability,30,0.8522657716790553,0.07825653136662097,0.26131321851110256,ensemble,0.0,
weaken,0.0,,,0.025,R2_L1,1,deweighted_probability,0,,,,ensemble,,
weaken,0.025,,,0.05,R2_L1,1,deweighted_probability,0,,,,ensemble,,
weaken,0.05,,,0.1,R2_L1,1,deweighted_probability,0,,,,ensemble,,
weaken,0.1,,,0.2,R2_L1,1,deweighted_probability,0,,,,ensemble,,
strengthen,,,,,R2_L1,1,deweighted_probability,30,0.8541993593513881,0.09677001756964541,0.3122149951786637,ensemble,0.0033155555555555547,0.0
strengthen,0.0,,,0.025,R2_L1,1,deweighted_probability,0,,,,ensemble,,
strengthen,0.025,0.0,0.04575565462425748,0.05,R2_L1,1,deweighted_probability,1,,,,ensemble,,
strengthen,0.05,0.0,0.07873072015255114,0.1,R2_L1,1,deweighted_probability,6,,,,ensemble,,
strengthen,0.1,0.00709622480840193,0.15280676718048972,0.2,R2_L1,1,deweighted_probability,7,,,,ensemble,,
weaken,,,,,R2_L1,1,scene_platt,30,0.8522657716790553,0.07824539252686977,0.2613032530822993,ensemble,0.0,
weaken,0.0,,,0.025,R2_L1,1,scene_platt,0,,,,ensemble,,
weaken,0.025,,,0.05,R2_L1,1,scene_platt,0,,,,ensemble,,
weaken,0.05,,,0.1,R2_L1,1,scene_platt,0,,,,ensemble,,
weaken,0.1,,,0.2,R2_L1,1,scene_platt,0,,,,ensemble,,
strengthen,,,,,R2_L1,1,scene_platt,30,0.8541993593513881,0.09788487742596243,0.3187349317886437,ensemble,0.000853333333333333,0.0
strengthen,0.0,,,0.025,R2_L1,1,scene_platt,0,,,,ensemble,,
strengthen,0.025,,,0.05,R2_L1,1,scene_platt,0,,,,ensemble,,
strengthen,0.05,0.0,0.09298947213367859,0.1,R2_L1,1,scene_platt,1,,,,ensemble,,
strengthen,0.1,0.0,0.16821967033500954,0.2,R2_L1,1,scene_platt,6,,,,ensemble,,
weaken,,,,,R2_L1,1,scene_isotonic,30,0.851229859197619,0.07858388594064046,0.2623280616186932,ensemble,0.002239999999999999,0.0
weaken,0.0,0.0,0.0,0.025,R2_L1,1,scene_isotonic,4,,,,ensemble,,
weaken,0.025,,,0.05,R2_L1,1,scene_isotonic,0,,,,ensemble,,
weaken,0.05,,,0.1,R2_L1,1,scene_isotonic,0,,,,ensemble,,
weaken,0.1,0.3333333333333333,0.16470588235294117,0.2,R2_L1,1,scene_isotonic,8,,,,ensemble,,
strengthen,,,,,R2_L1,1,scene_isotonic,30,0.8533619224005183,0.10272198393092387,0.32823769860324714,ensemble,0.0,
strengthen,0.0,,,0.025,R2_L1,1,scene_isotonic,0,,,,ensemble,,
strengthen,0.025,,,0.05,R2_L1,1,scene_isotonic,0,,,,ensemble,,
strengthen,0.05,,,0.1,R2_L1,1,scene_isotonic,0,,,,ensemble,,
strengthen,0.1,0.0,0.13157894736842102,0.2,R2_L1,1,scene_isotonic,1,,,,ensemble,,
weaken,,,,,R2_L1,1,parent_upper,30,0.8185688620401407,0.08736544309001719,0.5713250673228966,ensemble,0.0,
weaken,0.0,,,0.025,R2_L1,1,parent_upper,0,,,,ensemble,,
weaken,0.025,,,0.05,R2_L1,1,parent_upper,0,,,,ensemble,,
weaken,0.05,,,0.1,R2_L1,1,parent_upper,0,,,,ensemble,,
weaken,0.1,,,0.2,R2_L1,1,parent_upper,0,,,,ensemble,,
strengthen,,,,,R2_L1,1,parent_upper,30,0.8281567318508388,0.11083967833635441,0.7287044313447257,ensemble,0.0,
strengthen,0.0,,,0.025,R2_L1,1,parent_upper,0,,,,ensemble,,
strengthen,0.025,,,0.05,R2_L1,1,parent_upper,0,,,,ensemble,,
strengthen,0.05,,,0.1,R2_L1,1,parent_upper,0,,,,ensemble,,
strengthen,0.1,0.0,0.17459124058650602,0.2,R2_L1,1,parent_upper,1,,,,ensemble,,
weaken,,,,,R2_L1,2,weighted_q,30,0.9092359901790041,0.08006924687285157,0.2511727566177283,ensemble,0.0,
weaken,0.0,,,0.025,R2_L1,2,weighted_q,0,,,,ensemble,,
weaken,0.025,,,0.05,R2_L1,2,weighted_q,0,,,,ensemble,,
weaken,0.05,,,0.1,R2_L1,2,weighted_q,0,,,,ensemble,,
weaken,0.1,,,0.2,R2_L1,2,weighted_q,0,,,,ensemble,,
strengthen,,,,,R2_L1,2,weighted_q,30,0.8489452135921437,0.13789485050273315,0.41051992892738604,ensemble,0.0,
strengthen,0.0,,,0.025,R2_L1,2,weighted_q,0,,,,ensemble,,
strengthen,0.025,,,0.05,R2_L1,2,weighted_q,0,,,,ensemble,,
strengthen,0.05,,,0.1,R2_L1,2,weighted_q,0,,,,ensemble,,
strengthen,0.1,0.0,0.15729401881496113,0.2,R2_L1,2,weighted_q,1,,,,ensemble,,
weaken,,,,,R2_L1,2,deweighted_probability,30,0.9092359901790041,0.07189320552505017,0.22895939733907944,ensemble,0.0,
weaken,0.0,,,0.025,R2_L1,2,deweighted_probability,0,,,,ensemble,,
weaken,0.025,,,0.05,R2_L1,2,deweighted_probability,0,,,,ensemble,,
weaken,0.05,,,0.1,R2_L1,2,deweighted_probability,0,,,,ensemble,,
weaken,0.1,0.0,0.19847761424414664,0.2,R2_L1,2,deweighted_probability,1,,,,ensemble,,
strengthen,,,,,R2_L1,2,deweighted_probability,30,0.8489452135921437,0.12533096429606844,0.3735118165531294,ensemble,0.0012799999999999995,0.0
strengthen,0.0,,,0.025,R2_L1,2,deweighted_probability,0,,,,ensemble,,
strengthen,0.025,,,0.05,R2_L1,2,deweighted_probability,0,,,,ensemble,,
strengthen,0.05,0.0,0.08540118420160973,0.1,R2_L1,2,deweighted_probability,1,,,,ensemble,,
strengthen,0.1,0.24137931034482757,0.16085159950636121,0.2,R2_L1,2,deweighted_probability,7,,,,ensemble,,
weaken,,,,,R2_L1,2,scene_platt,30,0.9092359901790041,0.07160392527821235,0.22760266052559536,ensemble,0.0,
weaken,0.0,,,0.025,R2_L1,2,scene_platt,0,,,,ensemble,,
weaken,0.025,,,0.05,R2_L1,2,scene_platt,0,,,,ensemble,,
weaken,0.05,,,0.1,R2_L1,2,scene_platt,0,,,,ensemble,,
weaken,0.1,0.11764705882352941,0.18613197096377984,0.2,R2_L1,2,scene_platt,6,,,,ensemble,,
strengthen,,,,,R2_L1,2,scene_platt,30,0.8489452135921437,0.12487370104079758,0.3749129830498929,ensemble,0.0,
strengthen,0.0,,,0.025,R2_L1,2,scene_platt,0,,,,ensemble,,
strengthen,0.025,,,0.05,R2_L1,2,scene_platt,0,,,,ensemble,,
strengthen,0.05,,,0.1,R2_L1,2,scene_platt,0,,,,ensemble,,
strengthen,0.1,0.0,0.16457542382583368,0.2,R2_L1,2,scene_platt,3,,,,ensemble,,
weaken,,,,,R2_L1,2,scene_isotonic,30,0.9085687129358812,0.07201140140596093,0.22949629878807584,ensemble,0.0,
weaken,0.0,,,0.025,R2_L1,2,scene_isotonic,0,,,,ensemble,,
weaken,0.025,,,0.05,R2_L1,2,scene_isotonic,0,,,,ensemble,,
weaken,0.05,,,0.1,R2_L1,2,scene_isotonic,0,,,,ensemble,,
weaken,0.1,0.17073170731707318,0.11671136682688245,0.2,R2_L1,2,scene_isotonic,6,,,,ensemble,,
strengthen,,,,,R2_L1,2,scene_isotonic,30,0.8488932420561608,0.1248633537012997,0.3732883971317683,ensemble,0.0010666666666666663,0.0
strengthen,0.0,0.0,0.0,0.025,R2_L1,2,scene_isotonic,1,,,,ensemble,,
strengthen,0.025,,,0.05,R2_L1,2,scene_isotonic,0,,,,ensemble,,
strengthen,0.05,,,0.1,R2_L1,2,scene_isotonic,0,,,,ensemble,,
strengthen,0.1,0.125,0.19117158977763024,0.2,R2_L1,2,scene_isotonic,4,,,,ensemble,,
weaken,,,,,R2_L1,2,parent_upper,30,0.8964716963049465,0.08544149310186049,0.37668604468437195,ensemble,0.0,
weaken,0.0,,,0.025,R2_L1,2,parent_upper,0,,,,ensemble,,
weaken,0.025,,,0.05,R2_L1,2,parent_upper,0,,,,ensemble,,
weaken,0.05,,,0.1,R2_L1,2,parent_upper,0,,,,ensemble,,
weaken,0.1,,,0.2,R2_L1,2,parent_upper,0,,,,ensemble,,
strengthen,,,,,R2_L1,2,parent_upper,30,0.8204659380829817,0.15600474241471401,0.8723868084363804,ensemble,0.0,
strengthen,0.0,,,0.025,R2_L1,2,parent_upper,0,,,,ensemble,,
strengthen,0.025,,,0.05,R2_L1,2,parent_upper,0,,,,ensemble,,
strengthen,0.05,,,0.1,R2_L1,2,parent_upper,0,,,,ensemble,,
strengthen,0.1,,,0.2,R2_L1,2,parent_upper,0,,,,ensemble,,
weaken,,,,,R2_L1,3,weighted_q,30,0.8536110858182465,0.07748753404059062,0.2618419693966546,ensemble,0.0,
weaken,0.0,,,0.025,R2_L1,3,weighted_q,0,,,,ensemble,,
weaken,0.025,,,0.05,R2_L1,3,weighted_q,0,,,,ensemble,,
weaken,0.05,,,0.1,R2_L1,3,weighted_q,0,,,,ensemble,,
weaken,0.1,,,0.2,R2_L1,3,weighted_q,0,,,,ensemble,,
strengthen,,,,,R2_L1,3,weighted_q,30,0.8081462242142122,0.14041410720138486,0.4324504565122855,ensemble,0.0,
strengthen,0.0,,,0.025,R2_L1,3,weighted_q,0,,,,ensemble,,
strengthen,0.025,,,0.05,R2_L1,3,weighted_q,0,,,,ensemble,,
strengthen,0.05,,,0.1,R2_L1,3,weighted_q,0,,,,ensemble,,
strengthen,0.1,0.0,0.14206334990941413,0.2,R2_L1,3,weighted_q,2,,,,ensemble,,
weaken,,,,,R2_L1,3,deweighted_probability,30,0.8536110858182465,0.07317489363421827,0.24325549162164223,ensemble,0.0,
weaken,0.0,,,0.025,R2_L1,3,deweighted_probability,0,,,,ensemble,,
weaken,0.025,,,0.05,R2_L1,3,deweighted_probability,0,,,,ensemble,,
weaken,0.05,,,0.1,R2_L1,3,deweighted_probability,0,,,,ensemble,,
weaken,0.1,0.0,0.14671423412636317,0.2,R2_L1,3,deweighted_probability,1,,,,ensemble,,
strengthen,,,,,R2_L1,3,deweighted_probability,30,0.8081462242142122,0.13148377813517959,0.4032106070676233,ensemble,0.007466666666666665,0.0
strengthen,0.0,,,0.025,R2_L1,3,deweighted_probability,0,,,,ensemble,,
strengthen,0.025,,,0.05,R2_L1,3,deweighted_probability,0,,,,ensemble,,
strengthen,0.05,0.0,0.071767970203617,0.1,R2_L1,3,deweighted_probability,2,,,,ensemble,,
strengthen,0.1,0.05128205128205127,0.1443590705695789,0.2,R2_L1,3,deweighted_probability,4,,,,ensemble,,
weaken,,,,,R2_L1,3,scene_platt,30,0.8536110858182465,0.07332041849550347,0.2441089384723597,ensemble,0.0,
weaken,0.0,,,0.025,R2_L1,3,scene_platt,0,,,,ensemble,,
weaken,0.025,,,0.05,R2_L1,3,scene_platt,0,,,,ensemble,,
weaken,0.05,,,0.1,R2_L1,3,scene_platt,0,,,,ensemble,,
weaken,0.1,0.05263157894736841,0.14328981639800462,0.2,R2_L1,3,scene_platt,3,,,,ensemble,,
strengthen,,,,,R2_L1,3,scene_platt,30,0.8081462242142122,0.1317313608762121,0.4042869672994701,ensemble,0.005333333333333332,0.0
strengthen,0.0,,,0.025,R2_L1,3,scene_platt,0,,,,ensemble,,
strengthen,0.025,,,0.05,R2_L1,3,scene_platt,0,,,,ensemble,,
strengthen,0.05,0.0,0.08229870488998169,0.1,R2_L1,3,scene_platt,1,,,,ensemble,,
strengthen,0.1,0.0,0.1451411089298792,0.2,R2_L1,3,scene_platt,2,,,,ensemble,,
weaken,,,,,R2_L1,3,scene_isotonic,30,0.8515913708023298,0.07321008994354782,0.24251877124233728,ensemble,0.0025599999999999998,0.16666666666666666
weaken,0.0,0.0,0.0,0.025,R2_L1,3,scene_isotonic,1,,,,ensemble,,
weaken,0.025,,,0.05,R2_L1,3,scene_isotonic,0,,,,ensemble,,
weaken,0.05,0.26666666666666666,0.09756097560975616,0.1,R2_L1,3,scene_isotonic,4,,,,ensemble,,
weaken,0.1,0.13333333333333333,0.1468624833110815,0.2,R2_L1,3,scene_isotonic,7,,,,ensemble,,
strengthen,,,,,R2_L1,3,scene_isotonic,30,0.8071575710096415,0.13396715906265466,0.41555880573870657,ensemble,0.0,
strengthen,0.0,,,0.025,R2_L1,3,scene_isotonic,0,,,,ensemble,,
strengthen,0.025,,,0.05,R2_L1,3,scene_isotonic,0,,,,ensemble,,
strengthen,0.05,,,0.1,R2_L1,3,scene_isotonic,0,,,,ensemble,,
strengthen,0.1,,,0.2,R2_L1,3,scene_isotonic,0,,,,ensemble,,
weaken,,,,,R2_L1,3,parent_upper,30,0.8291280386840157,0.08096130882768464,0.4527697371024677,ensemble,0.0,
weaken,0.0,,,0.025,R2_L1,3,parent_upper,0,,,,ensemble,,
weaken,0.025,,,0.05,R2_L1,3,parent_upper,0,,,,ensemble,,
weaken,0.05,,,0.1,R2_L1,3,parent_upper,0,,,,ensemble,,
weaken,0.1,,,0.2,R2_L1,3,parent_upper,0,,,,ensemble,,
strengthen,,,,,R2_L1,3,parent_upper,30,0.7893031497128392,0.1567010205595693,0.8848460728595557,ensemble,0.0,
strengthen,0.0,,,0.025,R2_L1,3,parent_upper,0,,,,ensemble,,
strengthen,0.025,,,0.05,R2_L1,3,parent_upper,0,,,,ensemble,,
strengthen,0.05,,,0.1,R2_L1,3,parent_upper,0,,,,ensemble,,
strengthen,0.1,0.0,0.19152267468790715,0.2,R2_L1,3,parent_upper,1,,,,ensemble,,
weaken,,,,,R2_L1,4,weighted_q,30,0.8730830268222882,0.05916969117162175,0.20660100126982833,ensemble,0.0,
weaken,0.0,,,0.025,R2_L1,4,weighted_q,0,,,,ensemble,,
weaken,0.025,,,0.05,R2_L1,4,weighted_q,0,,,,ensemble,,
weaken,0.05,,,0.1,R2_L1,4,weighted_q,0,,,,ensemble,,
weaken,0.1,0.0,0.19483906030654907,0.2,R2_L1,4,weighted_q,1,,,,ensemble,,
strengthen,,,,,R2_L1,4,weighted_q,30,0.8027832245575777,0.14254136335554293,0.4389986486036414,ensemble,0.0,
strengthen,0.0,,,0.025,R2_L1,4,weighted_q,0,,,,ensemble,,
strengthen,0.025,,,0.05,R2_L1,4,weighted_q,0,,,,ensemble,,
strengthen,0.05,,,0.1,R2_L1,4,weighted_q,0,,,,ensemble,,
strengthen,0.1,1.0,0.19986492892106372,0.2,R2_L1,4,weighted_q,1,,,,ensemble,,
weaken,,,,,R2_L1,4,deweighted_probability,30,0.8730830268222882,0.057698378189263315,0.1979925731849774,ensemble,0.0,
weaken,0.0,,,0.025,R2_L1,4,deweighted_probability,0,,,,ensemble,,
weaken,0.025,,,0.05,R2_L1,4,deweighted_probability,0,,,,ensemble,,
weaken,0.05,,,0.1,R2_L1,4,deweighted_probability,0,,,,ensemble,,
weaken,0.1,0.0,0.14992589739534823,0.2,R2_L1,4,deweighted_probability,2,,,,ensemble,,
strengthen,,,,,R2_L1,4,deweighted_probability,30,0.8027832245575777,0.1317286949666345,0.4023416505963688,ensemble,0.0,
strengthen,0.0,,,0.025,R2_L1,4,deweighted_probability,0,,,,ensemble,,
strengthen,0.025,,,0.05,R2_L1,4,deweighted_probability,0,,,,ensemble,,
strengthen,0.05,,,0.1,R2_L1,4,deweighted_probability,0,,,,ensemble,,
strengthen,0.1,1.0,0.15867384261871267,0.2,R2_L1,4,deweighted_probability,1,,,,ensemble,,
weaken,,,,,R2_L1,4,scene_platt,30,0.8730830268222882,0.05857698755324576,0.20155988861894278,ensemble,0.0,
weaken,0.0,,,0.025,R2_L1,4,scene_platt,0,,,,ensemble,,
weaken,0.025,,,0.05,R2_L1,4,scene_platt,0,,,,ensemble,,
weaken,0.05,,,0.1,R2_L1,4,scene_platt,0,,,,ensemble,,
weaken,0.1,0.0,0.14929533315661264,0.2,R2_L1,4,scene_platt,2,,,,ensemble,,
strengthen,,,,,R2_L1,4,scene_platt,30,0.8027832245575777,0.13155022685792628,0.4032736110805348,ensemble,0.001706666666666666,1.0
strengthen,0.0,,,0.025,R2_L1,4,scene_platt,0,,,,ensemble,,
strengthen,0.025,,,0.05,R2_L1,4,scene_platt,0,,,,ensemble,,
strengthen,0.05,1.0,0.08386652264604523,0.1,R2_L1,4,scene_platt,1,,,,ensemble,,
strengthen,0.1,0.9041095890410958,0.14771177944796898,0.2,R2_L1,4,scene_platt,3,,,,ensemble,,
weaken,,,,,R2_L1,4,scene_isotonic,30,0.8726604070123702,0.058348252270600164,0.20189781872280893,ensemble,0.0010666666666666663,0.0
weaken,0.0,,,0.025,R2_L1,4,scene_isotonic,0,,,,ensemble,,
weaken,0.025,,,0.05,R2_L1,4,scene_isotonic,0,,,,ensemble,,
weaken,0.05,0.0,0.07692307692307693,0.1,R2_L1,4,scene_isotonic,2,,,,ensemble,,
weaken,0.1,0.09536423841059602,0.17354095240698647,0.2,R2_L1,4,scene_isotonic,3,,,,ensemble,,
strengthen,,,,,R2_L1,4,scene_isotonic,30,0.8027380760691414,0.13026635181863291,0.4387131998996066,ensemble,0.003413333333333332,1.0
strengthen,0.0,1.0,0.0,0.025,R2_L1,4,scene_isotonic,1,,,,ensemble,,
strengthen,0.025,,,0.05,R2_L1,4,scene_isotonic,0,,,,ensemble,,
strengthen,0.05,1.0,0.06349206349206345,0.1,R2_L1,4,scene_isotonic,1,,,,ensemble,,
strengthen,0.1,0.9523809523809524,0.17204301075268827,0.2,R2_L1,4,scene_isotonic,2,,,,ensemble,,
weaken,,,,,R2_L1,4,parent_upper,30,0.8437701797673592,0.06112586649780304,0.36824266931973465,ensemble,0.0,
weaken,0.0,,,0.025,R2_L1,4,parent_upper,0,,,,ensemble,,
weaken,0.025,,,0.05,R2_L1,4,parent_upper,0,,,,ensemble,,
weaken,0.05,,,0.1,R2_L1,4,parent_upper,0,,,,ensemble,,
weaken,0.1,,,0.2,R2_L1,4,parent_upper,0,,,,ensemble,,
strengthen,,,,,R2_L1,4,parent_upper,30,0.7923594444735456,0.15279578358404053,0.7536631987625552,ensemble,0.0,
strengthen,0.0,,,0.025,R2_L1,4,parent_upper,0,,,,ensemble,,
strengthen,0.025,,,0.05,R2_L1,4,parent_upper,0,,,,ensemble,,
strengthen,0.05,,,0.1,R2_L1,4,parent_upper,0,,,,ensemble,,
strengthen,0.1,,,0.2,R2_L1,4,parent_upper,0,,,,ensemble,,
weaken,,,,,R2_L2,0,weighted_q,30,0.9118838474336234,0.04398571714140296,0.15246964504788008,ensemble,0.0007466666666666665,0.0
weaken,0.0,,,0.025,R2_L2,0,weighted_q,0,,,,ensemble,,
weaken,0.025,0.0,0.04476796214779219,0.05,R2_L2,0,weighted_q,1,,,,ensemble,,
weaken,0.05,0.0,0.07909941559450492,0.1,R2_L2,0,weighted_q,2,,,,ensemble,,
weaken,0.1,0.0,0.15135488878278172,0.2,R2_L2,0,weighted_q,2,,,,ensemble,,
strengthen,,,,,R2_L2,0,weighted_q,30,0.8505692244997527,0.1208950326245135,0.3650873711193361,ensemble,0.022244444444444438,0.1116883116883117
strengthen,0.0,0.047619047619047616,0.016472467760895452,0.025,R2_L2,0,weighted_q,2,,,,ensemble,,
strengthen,0.025,0.13333333333333336,0.03759143997535662,0.05,R2_L2,0,weighted_q,5,,,,ensemble,,
strengthen,0.05,0.1258141926636956,0.0727119992742871,0.1,R2_L2,0,weighted_q,9,,,,ensemble,,
strengthen,0.1,0.2981422745808789,0.15310588141875428,0.2,R2_L2,0,weighted_q,13,,,,ensemble,,
weaken,,,,,R2_L2,0,scene_platt,30,0.9118838474336234,0.04414906048369713,0.15499042216490536,ensemble,0.00010666666666666664,0.0
weaken,0.0,,,0.025,R2_L2,0,scene_platt,0,,,,ensemble,,
weaken,0.025,,,0.05,R2_L2,0,scene_platt,0,,,,ensemble,,
weaken,0.05,0.0,0.08805318593170873,0.1,R2_L2,0,scene_platt,1,,,,ensemble,,
weaken,0.1,0.0,0.1487854950125656,0.2,R2_L2,0,scene_platt,2,,,,ensemble,,
strengthen,,,,,R2_L2,0,scene_platt,30,0.8505692244997527,0.11478202033639212,0.35126996920540243,ensemble,0.0006399999999999999,0.0
strengthen,0.0,,,0.025,R2_L2,0,scene_platt,0,,,,ensemble,,
strengthen,0.025,,,0.05,R2_L2,0,scene_platt,0,,,,ensemble,,
strengthen,0.05,0.0,0.09363856619995768,0.1,R2_L2,0,scene_platt,2,,,,ensemble,,
strengthen,0.1,0.1111111111111111,0.15216153193785648,0.2,R2_L2,0,scene_platt,4,,,,ensemble,,
weaken,,,,,R2_L2,0,scene_isotonic,30,0.9105800216802964,0.04440124255870991,0.1636802589290592,ensemble,0.0006399999999999999,0.0
weaken,0.0,0.0,0.0,0.025,R2_L2,0,scene_isotonic,2,,,,ensemble,,
weaken,0.025,,,0.05,R2_L2,0,scene_isotonic,0,,,,ensemble,,
weaken,0.05,,,0.1,R2_L2,0,scene_isotonic,0,,,,ensemble,,
weaken,0.1,0.0,0.1339869281045752,0.2,R2_L2,0,scene_isotonic,2,,,,ensemble,,
strengthen,,,,,R2_L2,0,scene_isotonic,30,0.8498459066494751,0.11725906759701132,0.3530615387756035,ensemble,0.0,
strengthen,0.0,,,0.025,R2_L2,0,scene_isotonic,0,,,,ensemble,,
strengthen,0.025,,,0.05,R2_L2,0,scene_isotonic,0,,,,ensemble,,
strengthen,0.05,,,0.1,R2_L2,0,scene_isotonic,0,,,,ensemble,,
strengthen,0.1,0.0,0.15384615384615385,0.2,R2_L2,0,scene_isotonic,2,,,,ensemble,,
weaken,,,,,R2_L2,0,parent_upper,30,0.8611201586862461,0.04591403777560213,0.31480790872615505,ensemble,0.00010666666666666664,0.0
weaken,0.0,,,0.025,R2_L2,0,parent_upper,0,,,,ensemble,,
weaken,0.025,,,0.05,R2_L2,0,parent_upper,0,,,,ensemble,,
weaken,0.05,0.0,0.09835677695771058,0.1,R2_L2,0,parent_upper,1,,,,ensemble,,
weaken,0.1,0.0,0.15088246249904236,0.2,R2_L2,0,parent_upper,2,,,,ensemble,,
strengthen,,,,,R2_L2,0,parent_upper,30,0.7698920347097229,0.13582399731042283,1.2634733777478178,ensemble,0.0,
strengthen,0.0,,,0.025,R2_L2,0,parent_upper,0,,,,ensemble,,
strengthen,0.025,,,0.05,R2_L2,0,parent_upper,0,,,,ensemble,,
strengthen,0.05,,,0.1,R2_L2,0,parent_upper,0,,,,ensemble,,
strengthen,0.1,,,0.2,R2_L2,0,parent_upper,0,,,,ensemble,,
weaken,,,,,R2_L2,1,weighted_q,30,0.8485793060029088,0.07894884231435156,0.2780698324020255,ensemble,0.0011733333333333329,0.0
weaken,0.0,,,0.025,R2_L2,1,weighted_q,0,,,,ensemble,,
weaken,0.025,0.0,0.03923492692410945,0.05,R2_L2,1,weighted_q,1,,,,ensemble,,
weaken,0.05,0.0,0.08407532258166206,0.1,R2_L2,1,weighted_q,1,,,,ensemble,,
weaken,0.1,0.0,0.14885446617398598,0.2,R2_L2,1,weighted_q,4,,,,ensemble,,
strengthen,,,,,R2_L2,1,weighted_q,30,0.8547805541367688,0.09715030350088513,0.3180012618035099,ensemble,0.002053333333333333,0.0
strengthen,0.0,,,0.025,R2_L2,1,weighted_q,0,,,,ensemble,,
strengthen,0.025,,,0.05,R2_L2,1,weighted_q,0,,,,ensemble,,
strengthen,0.05,0.0,0.07949250657783354,0.1,R2_L2,1,weighted_q,5,,,,ensemble,,
strengthen,0.1,0.10237730061349694,0.15683706258309354,0.2,R2_L2,1,weighted_q,11,,,,ensemble,,
weaken,,,,,R2_L2,1,scene_platt,30,0.8485793060029088,0.07801006557522978,0.2637592917947273,ensemble,0.000853333333333333,0.0
weaken,0.0,,,0.025,R2_L2,1,scene_platt,0,,,,ensemble,,
weaken,0.025,,,0.05,R2_L2,1,scene_platt,0,,,,ensemble,,
weaken,0.05,0.0,0.07156087047148553,0.1,R2_L2,1,scene_platt,1,,,,ensemble,,
weaken,0.1,0.0,0.1667981252459553,0.2,R2_L2,1,scene_platt,3,,,,ensemble,,
strengthen,,,,,R2_L2,1,scene_platt,30,0.8547805541367688,0.09881907903613456,0.31940400784362616,ensemble,0.0,
strengthen,0.0,,,0.025,R2_L2,1,scene_platt,0,,,,ensemble,,
strengthen,0.025,,,0.05,R2_L2,1,scene_platt,0,,,,ensemble,,
strengthen,0.05,,,0.1,R2_L2,1,scene_platt,0,,,,ensemble,,
strengthen,0.1,0.0,0.1900591158572491,0.2,R2_L2,1,scene_platt,3,,,,ensemble,,
weaken,,,,,R2_L2,1,scene_isotonic,30,0.8475334301055347,0.07827502021764676,0.2636024853196594,ensemble,0.002986666666666666,0.0
weaken,0.0,0.0,0.0,0.025,R2_L2,1,scene_isotonic,1,,,,ensemble,,
weaken,0.025,0.0,0.027027027027027025,0.05,R2_L2,1,scene_isotonic,3,,,,ensemble,,
weaken,0.05,,,0.1,R2_L2,1,scene_isotonic,0,,,,ensemble,,
weaken,0.1,0.0,0.13888888888888887,0.2,R2_L2,1,scene_isotonic,4,,,,ensemble,,
strengthen,,,,,R2_L2,1,scene_isotonic,30,0.854507762778787,0.10124061655532889,0.32370189454612847,ensemble,0.0,
strengthen,0.0,,,0.025,R2_L2,1,scene_isotonic,0,,,,ensemble,,
strengthen,0.025,,,0.05,R2_L2,1,scene_isotonic,0,,,,ensemble,,
strengthen,0.05,,,0.1,R2_L2,1,scene_isotonic,0,,,,ensemble,,
strengthen,0.1,,,0.2,R2_L2,1,scene_isotonic,0,,,,ensemble,,
weaken,,,,,R2_L2,1,parent_upper,30,0.7842204474889812,0.0836342516750761,0.7534128817350754,ensemble,0.0,
weaken,0.0,,,0.025,R2_L2,1,parent_upper,0,,,,ensemble,,
weaken,0.025,,,0.05,R2_L2,1,parent_upper,0,,,,ensemble,,
weaken,0.05,,,0.1,R2_L2,1,parent_upper,0,,,,ensemble,,
weaken,0.1,0.0,0.14963134141862391,0.2,R2_L2,1,parent_upper,3,,,,ensemble,,
strengthen,,,,,R2_L2,1,parent_upper,30,0.7994036001432423,0.10611824632155914,0.9362301563633831,ensemble,0.0,
strengthen,0.0,,,0.025,R2_L2,1,parent_upper,0,,,,ensemble,,
strengthen,0.025,,,0.05,R2_L2,1,parent_upper,0,,,,ensemble,,
strengthen,0.05,,,0.1,R2_L2,1,parent_upper,0,,,,ensemble,,
strengthen,0.1,,,0.2,R2_L2,1,parent_upper,0,,,,ensemble,,
weaken,,,,,R2_L2,2,weighted_q,30,0.9011963832358479,0.07490134264626996,0.2398998901951716,ensemble,0.0,
weaken,0.0,,,0.025,R2_L2,2,weighted_q,0,,,,ensemble,,
weaken,0.025,,,0.05,R2_L2,2,weighted_q,0,,,,ensemble,,
weaken,0.05,,,0.1,R2_L2,2,weighted_q,0,,,,ensemble,,
weaken,0.1,0.0,0.17676452336212004,0.2,R2_L2,2,weighted_q,3,,,,ensemble,,
