target_fold,policy_variant,target_bucket,compat_bin,stage_set,chosen_source_bucket,chosen_action,chosen_strength,selection_reason,sample_count,mean_dpsnr,p05_dpsnr,cvar5_dpsnr,unsafe_rate,severe_rate,table_policy_mean,table_policy_hard,table_policy_easy,table_policy_p05,table_policy_cvar5,table_policy_unsafe_rate,table_policy_severe_rate,table_policy_fold_tail_pass,cross_bucket_unsafe,hard_to_easy_cross_severe,table_pass,source_bucket,action_name,action_strength,coverage_count,mean_lcb,p05_lcb,cvar5_lcb,unsafe_ucb,severe_ucb
4,v230_hybrid_compat_firewall_lcb,mid_50,all_source_good,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,all,mild_0.33,0.33,26,0.10536313067593892,-0.4799968094861329,-0.7129117341077149,0.22934472934472935,0.15242165242165243
4,v230_hybrid_compat_firewall_lcb,mid_50,all_source_good,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,all,medium_0.50,0.5,26,0.20991400582617928,-0.6812564225232423,-1.0156537385022462,0.2678062678062678,0.15242165242165243
4,v230_hybrid_compat_firewall_lcb,mid_50,all_source_good,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,all,medium_0.67,0.67,26,0.2873928547970327,-0.8826438279187501,-1.320993551734668,0.30626780626780625,0.22934472934472935
4,v230_hybrid_compat_firewall_lcb,mid_50,same_bucket_good,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,mid_50,mild_0.20,0.2,21,0.06478639428353067,-0.22993584489290161,-0.27487107133333133,0.18831168831168832,0.045454545454545456
4,v230_hybrid_compat_firewall_lcb,mid_50,same_bucket_good,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,mid_50,mild_0.33,0.33,21,0.1826193047304243,-0.3167965016311829,-0.38781853532258914,0.18831168831168832,0.09307359307359307
4,v230_hybrid_compat_firewall_lcb,mid_50,same_bucket_good,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,mid_50,medium_0.50,0.5,21,0.314043799882489,-0.4646999440139954,-0.5645916066116516,0.28354978354978355,0.18831168831168832
4,v230_hybrid_compat_firewall_lcb,mid_50,same_bucket_good,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,mid_50,medium_0.67,0.67,21,0.3949044827786944,-0.648175438398761,-0.7694866261429016,0.28354978354978355,0.18831168831168832
4,v230_hybrid_compat_firewall_lcb,mid_50,all_source_good,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,all,mild_0.20,0.2,25,0.019715576171875,-0.344608154296875,-0.3773523712158203,0.23846153846153847,0.11846153846153847
4,v230_hybrid_compat_firewall_lcb,mid_50,all_source_good,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,all,mild_0.33,0.33,25,0.10181610107421873,-0.3607595825195313,-0.46942771911621095,0.23846153846153847,0.11846153846153847
4,v230_hybrid_compat_firewall_lcb,mid_50,all_source_good,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,all,medium_0.50,0.5,25,0.13485702514648434,-0.4281500244140625,-0.6230970764160156,0.2784615384615384,0.23846153846153847
4,v230_hybrid_compat_firewall_lcb,mid_50,all_source_good,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,all,medium_0.67,0.67,25,0.14176025390624997,-0.5697027587890625,-0.6987196350097656,0.2784615384615384,0.23846153846153847
4,v230_hybrid_compat_firewall_lcb,mid_50,same_bucket_good,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,mid_50,mild_0.20,0.2,24,0.04231958140486694,-0.26548951715673785,-0.33717683405126914,0.24833333333333335,0.08166666666666667
4,v230_hybrid_compat_firewall_lcb,mid_50,same_bucket_good,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,mid_50,mild_0.33,0.33,24,0.09115168004785196,-0.3968493804379879,-0.5094142302915035,0.24833333333333335,0.20666666666666667
4,v230_hybrid_compat_firewall_lcb,mid_50,same_bucket_good,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,mid_50,medium_0.50,0.5,24,0.09626337438378946,-0.5520470961972652,-0.66941217035498,0.33166666666666667,0.24833333333333335
4,v230_hybrid_compat_firewall_lcb,mid_50,same_bucket_good,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,mid_50,medium_0.67,0.67,24,0.09431358724389688,-0.5638713225766598,-0.6717505797788081,0.33166666666666667,0.29
4,v230_hybrid_compat_firewall_lcb,hard_bottom25,all_source_good,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,all,mild_0.33,0.33,26,0.032561247271867405,-0.21210587931035166,-0.2184277863538087,0.1908831908831909,0.037037037037037035
4,v230_hybrid_compat_firewall_lcb,hard_bottom25,all_source_good,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,all,medium_0.50,0.5,26,0.11101988656348397,-0.2689429612195313,-0.2789479584729493,0.1908831908831909,0.037037037037037035
4,v230_hybrid_compat_firewall_lcb,hard_bottom25,all_source_good,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,all,medium_0.67,0.67,26,0.18220155066354407,-0.33810246897099616,-0.3520566315686524,0.1908831908831909,0.11396011396011396
4,v230_hybrid_compat_firewall_lcb,hard_bottom25,all_source_good,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,all,strong_0.85,0.85,26,0.24925996717684037,-0.42446244669316413,-0.44288075876591804,0.2678062678062678,0.1908831908831909
4,v230_hybrid_compat_firewall_lcb,hard_bottom25,all_source_good,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,all,strong_1.00,1.0,26,0.2987729770551456,-0.5058719010388673,-0.5281812043225587,0.34472934472934474,0.1908831908831909
4,v230_hybrid_compat_firewall_lcb,hard_bottom25,all_source_good,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,all,strong_1.25,1.25,26,0.36823457948622285,-0.6333295197522462,-0.6709004731213868,0.34472934472934474,0.22934472934472935
4,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_good,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,mild_0.33,0.33,20,0.1888226086506878,-0.5240090792765583,-0.5240090792765583,0.24761904761904763,0.24761904761904763
4,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_good,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,medium_0.50,0.5,20,0.29774900025225026,-0.7680352633585895,-0.7680352633585895,0.24761904761904763,0.24761904761904763
4,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_borderline,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,medium_0.67,0.67,8,0.9312428283510719,0.6806795882998022,0.6266182708559547,0.1111111111111111,0.1111111111111111
4,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_borderline,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,strong_0.85,0.85,11,0.6927687704576717,-0.7470561141303965,-1.0996333236030527,0.26515151515151514,0.26515151515151514
4,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_weak,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,strong_1.00,1.0,3,1.1851710696158508,0.682717964960903,0.6171677330273092,0.25,0.25
4,v230_hybrid_compat_firewall_lcb,hard_bottom25,all_source_good,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,all,mild_0.33,0.33,28,0.06387624295437863,-0.14762444260121568,-0.17192272903920397,0.034482758620689655,0.034482758620689655
4,v230_hybrid_compat_firewall_lcb,hard_bottom25,all_source_good,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,all,medium_0.50,0.5,28,0.16074026207582115,-0.16870026352406725,-0.20681195023061022,0.10591133004926108,0.034482758620689655
4,v230_hybrid_compat_firewall_lcb,hard_bottom25,all_source_good,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,all,medium_0.67,0.67,28,0.2525236493962034,-0.20012230637074693,-0.25288586380482897,0.10591133004926108,0.034482758620689655
4,v230_hybrid_compat_firewall_lcb,hard_bottom25,all_source_good,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,all,strong_0.85,0.85,28,0.34331780397209627,-0.2447706675768016,-0.31369213821889147,0.10591133004926108,0.034482758620689655
4,v230_hybrid_compat_firewall_lcb,hard_bottom25,all_source_good,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,all,strong_1.00,1.0,28,0.41235074551785517,-0.29040055038930157,-0.3732662654161571,0.10591133004926108,0.10591133004926108
4,v230_hybrid_compat_firewall_lcb,hard_bottom25,all_source_good,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,all,strong_1.25,1.25,28,0.5212222054787927,-0.34217076065541485,-0.45817761185170397,0.10591133004926108,0.10591133004926108
4,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_good,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,mild_0.33,0.33,28,0.2599985486881956,-0.43668837311269026,-0.4670315242052196,0.24876847290640391,0.17733990147783252
4,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_good,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,medium_0.50,0.5,27,0.3876638997198597,-0.5621836748673618,-0.6289675798966586,0.2579365079365079,0.2579365079365079
4,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_borderline,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,medium_0.67,0.67,11,0.6078622790913719,-0.7716866607002207,-0.9779482955268809,0.26515151515151514,0.26515151515151514
4,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_weak,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,strong_0.85,0.85,3,-0.05304024426761267,-1.1712443610889016,-1.3382384559375344,0.5833333333333333,0.5833333333333333
4,v230_hybrid_compat_firewall_lcb,hard_bottom25,all_source_good,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,all,mild_0.33,0.33,26,-0.0011053634459060324,-0.21808350992558603,-0.21967519235966806,0.1908831908831909,0.037037037037037035
4,v230_hybrid_compat_firewall_lcb,hard_bottom25,all_source_good,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,all,medium_0.50,0.5,26,0.06069772070748938,-0.276463636878711,-0.2803098053967774,0.1908831908831909,0.037037037037037035
4,v230_hybrid_compat_firewall_lcb,hard_bottom25,all_source_good,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,all,medium_0.67,0.67,25,0.13343215942382813,-0.333310546875,-0.3521143341064453,0.23846153846153847,0.11846153846153847
4,v230_hybrid_compat_firewall_lcb,hard_bottom25,all_source_borderline,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,all,strong_0.85,0.85,6,-0.00788956186067627,-0.4745573729365226,-0.4858336180537101,0.47619047619047616,0.47619047619047616
4,v230_hybrid_compat_firewall_lcb,hard_bottom25,all_source_borderline,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,all,strong_1.00,1.0,6,0.031108724068685728,-0.508092376598632,-0.5703673094599602,0.6428571428571428,0.30952380952380953
4,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_borderline,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,mild_0.33,0.33,4,0.2827919006347656,0.0568967819213867,0.007347869873046864,0.2,0.2
4,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_good,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,medium_0.67,0.67,17,0.22277444273457625,-1.0372816153637119,-1.041590697394962,0.4084967320261438,0.29084967320261434
4,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_good,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,strong_0.85,0.85,14,0.33888674959463566,-1.2383938262938619,-1.3541778038024068,0.35238095238095235,0.28095238095238095
4,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_good,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,strong_1.00,1.0,12,0.4112186461258779,-0.9524780879846364,-1.1803352008691579,0.3269230769230769,0.24358974358974358
4,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_good,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,strong_1.25,1.25,11,0.28933887210895015,-0.9757548445991465,-1.1828833693794198,0.356060606060606,0.26515151515151514
4,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_good,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,medium_0.67,0.67,19,0.5294469650808424,-0.6374660172575108,-0.7830520310514562,0.26052631578947366,0.26052631578947366
4,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_good,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,strong_0.85,0.85,15,0.48608033008279433,-0.6042059248000182,-0.6269968336134948,0.2625,0.2625
4,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_good,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,strong_1.00,1.0,14,0.48453597837183987,-0.6077103088378071,-0.6288150260924459,0.28095238095238095,0.28095238095238095
4,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_good,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,strong_1.25,1.25,14,0.4845532807487232,-0.6077454994200826,-0.6288093040465474,0.28095238095238095,0.28095238095238095
4,v230_hybrid_compat_firewall_lcb,hard_bottom25,all_source_good,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,all,strong_0.85,0.85,21,0.22595226749316608,-0.269665916914386,-0.31172104691926883,0.23593073593073594,0.09307359307359307
4,v230_hybrid_compat_firewall_lcb,hard_bottom25,all_source_good,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,all,strong_1.00,1.0,20,0.304920726479057,-0.2749492114176716,-0.3548539584269489,0.1976190476190476,0.09761904761904762
4,v230_hybrid_compat_firewall_lcb,hard_bottom25,all_source_good,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,all,strong_1.25,1.25,18,0.3475971730429671,-0.28577932994775557,-0.3572730509560563,0.21929824561403508,0.10818713450292397
4,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_good,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,mild_0.33,0.33,22,0.1478847729442543,-0.3264258679110147,-0.3313360508638955,0.22529644268774704,0.043478260869565216
4,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_good,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,medium_0.50,0.5,18,0.3148252147977957,-0.4287676302712419,-0.4989432780068376,0.21929824561403508,0.16374269005847952
4,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_good,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,medium_0.67,0.67,15,0.3811512325893048,-0.30014193706808456,-0.42088301830587754,0.19583333333333333,0.12916666666666665
4,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_good,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,strong_0.85,0.85,12,0.2549832691320628,-0.33211027487428485,-0.4269782672754079,0.24358974358974358,0.16025641025641024
4,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_good,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,strong_1.00,1.0,12,0.25498295124062403,-0.33211027487428485,-0.4269782672754079,0.24358974358974358,0.16025641025641024
4,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_good,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,strong_1.25,1.25,12,0.2549832691320628,-0.33211027487428485,-0.4269782672754079,0.24358974358974358,0.16025641025641024
4,v230_hybrid_compat_firewall_lcb,easy_top25,same_bucket_good,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,easy_top25,mild_0.10,0.1,12,-0.11860608760825295,-0.20620037420900164,-0.2401515613427907,0.16025641025641024,0.07692307692307693
4,v230_hybrid_compat_firewall_lcb,easy_top25,same_bucket_good,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,easy_top25,mild_0.20,0.2,12,-0.08776489599855242,-0.2609180103174001,-0.3293658862939626,0.16025641025641024,0.07692307692307693
4,v230_hybrid_compat_firewall_lcb,easy_top25,same_bucket_good,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,easy_top25,mild_0.33,0.33,12,-0.06199725175213315,-0.34138199194581803,-0.4547855029931813,0.24358974358974358,0.16025641025641024
4,v230_hybrid_compat_firewall_lcb,easy_top25,same_bucket_good,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,easy_top25,mild_0.10,0.1,17,-0.11297299558401291,-0.20091877661859472,-0.21581745825921972,0.11437908496732026,0.05555555555555555
4,v230_hybrid_compat_firewall_lcb,easy_top25,same_bucket_good,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,easy_top25,mild_0.20,0.2,17,-0.08228600002162781,-0.25764866553461035,-0.28808689795648534,0.23202614379084968,0.05555555555555555
4,v230_hybrid_compat_firewall_lcb,easy_top25,same_bucket_good,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,easy_top25,mild_0.33,0.33,17,-0.0498752100830938,-0.33901158057367287,-0.38931370459711034,0.29084967320261434,0.11437908496732026
4,v230_hybrid_compat_firewall_lcb,easy_top25,same_bucket_good,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,easy_top25,mild_0.10,0.1,10,-0.13243653220727383,-0.1825793926198715,-0.18397843284203946,0.09090909090909091,0.09090909090909091
4,v230_hybrid_compat_firewall_lcb,easy_top25,same_bucket_good,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,easy_top25,mild_0.20,0.2,10,-0.11066338462426603,-0.20680901450707853,-0.20955216331078946,0.09090909090909091,0.09090909090909091
4,v230_hybrid_compat_firewall_lcb,easy_top25,same_bucket_good,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,easy_top25,mild_0.33,0.33,10,-0.1006478969533676,-0.24548375053002774,-0.2498696987111801,0.2909090909090909,0.09090909090909091
4,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_borderline,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,strong_1.00,1.0,6,0.8491390814295254,-0.8664869994013664,-1.3068918913691399,0.30952380952380953,0.30952380952380953
4,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_borderline,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,strong_1.25,1.25,2,0.6502936935063428,0.3546713447209424,0.32182441707812015,0.3333333333333333,0.3333333333333333
4,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_borderline,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,strong_0.85,0.85,4,1.081658172607422,0.5279396057128907,0.4321926116943359,0.2,0.2
4,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_borderline,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,strong_1.00,1.0,3,1.135892810338507,0.47977874071773885,0.39470412523922327,0.25,0.25
4,v230_hybrid_compat_firewall_lcb,easy_top25,same_bucket_borderline,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,easy_top25,mild_0.10,0.1,4,-0.1661855697631836,-0.265472412109375,-0.284625244140625,0.45,0.2
4,v230_hybrid_compat_firewall_lcb,easy_top25,same_bucket_borderline,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,easy_top25,mild_0.20,0.2,4,-0.14153118133544923,-0.34209804534912114,-0.380206298828125,0.45,0.2
4,v230_hybrid_compat_firewall_lcb,easy_top25,same_bucket_borderline,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,easy_top25,mild_0.33,0.33,4,-0.1226980209350586,-0.4558931350708008,-0.5178634643554687,0.45,0.45
4,v230_hybrid_compat_firewall_lcb,easy_top25,same_bucket_weak,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,easy_top25,mild_0.10,0.1,4,-0.2147085189819336,-0.268096923828125,-0.27379150390625,0.45,0.2
4,v230_hybrid_compat_firewall_lcb,easy_top25,same_bucket_weak,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,easy_top25,mild_0.20,0.2,4,-0.23910064697265626,-0.34686164855957036,-0.35777587890625,0.7,0.2
4,v230_hybrid_compat_firewall_lcb,easy_top25,same_bucket_weak,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,easy_top25,mild_0.33,0.33,4,-0.28613967895507814,-0.46423931121826173,-0.48119659423828126,0.7,0.45
4,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_borderline,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,medium_0.50,0.5,3,0.9641169924674134,0.8413555839794576,0.8317787864941061,0.25,0.25
4,v230_hybrid_compat_firewall_lcb,hard_bottom25,all_source_weak,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,all,strong_1.25,1.25,4,0.21640949249267577,-0.61492919921875,-0.7472183227539062,0.45,0.45
4,v230_hybrid_compat_firewall_lcb,hard_bottom25,all_source_weak,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,all,mild_0.33,0.33,2,0.14083801265917487,0.14083801265917487,0.14083801265917487,0.3333333333333333,0.3333333333333333
4,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_weak,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,mild_0.33,0.33,4,-0.15606231689453126,-0.7655441284179687,-0.7655441284179687,0.7,0.7
4,v230_hybrid_compat_firewall_lcb,hard_bottom25,all_source_borderline,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,all,mild_0.33,0.33,2,0.12932525631151862,0.12932525631151862,0.12932525631151862,0.3333333333333333,0.3333333333333333
4,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_borderline,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,mild_0.33,0.33,2,0.5303414916630811,0.5303414916630811,0.5303414916630811,0.3333333333333333,0.3333333333333333
4,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_borderline,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,strong_0.85,0.85,11,0.8264270928786589,-0.9082270736030528,-1.0531397933296152,0.356060606060606,0.26515151515151514
4,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_weak,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,strong_1.00,1.0,4,0.5236375808715821,-0.9007227897644043,-0.9910633087158203,0.7,0.45
4,v230_hybrid_compat_firewall_lcb,hard_bottom25,all_source_weak,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,all,mild_0.33,0.33,2,0.08700500484667487,0.08700500484667487,0.08700500484667487,0.3333333333333333,0.3333333333333333
4,v230_hybrid_compat_firewall_lcb,hard_bottom25,same_bucket_weak,S4_final_decoder,,,,,,,,,,,,,,,,,,,,,,hard_bottom25,mild_0.33,0.33,4,-0.08775730133056642,-0.6903717041015625,-0.7290184020996093,0.7,0.7
4,v230_hybrid_compat_firewall_lcb,mid_50,all_source_borderline,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,all,mild_0.20,0.2,3,-0.05508365043623245,-0.40183785168948766,-0.4621207496387064,0.5833333333333333,0.5833333333333333
4,v230_hybrid_compat_firewall_lcb,mid_50,all_source_borderline,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,all,mild_0.33,0.33,3,0.04483980130530402,-0.5279399177295268,-0.6275717994433939,0.5833333333333333,0.5833333333333333
4,v230_hybrid_compat_firewall_lcb,mid_50,all_source_borderline,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,all,medium_0.50,0.5,2,0.6515744781132764,0.635920677148921,0.6341813659306592,0.3333333333333333,0.3333333333333333
4,v230_hybrid_compat_firewall_lcb,mid_50,all_source_borderline,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,all,medium_0.67,0.67,2,0.8627122497197217,0.8306424712773388,0.8270791625615186,0.3333333333333333,0.3333333333333333
4,v230_hybrid_compat_firewall_lcb,mid_50,same_bucket_borderline,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,mid_50,mild_0.20,0.2,2,0.1751302337285108,0.14760776516161625,0.144549713098628,0.3333333333333333,0.3333333333333333
4,v230_hybrid_compat_firewall_lcb,mid_50,same_bucket_borderline,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,mid_50,mild_0.33,0.33,2,0.44151245113573734,0.39627624508104986,0.39124999996386234,0.3333333333333333,0.3333333333333333
4,v230_hybrid_compat_firewall_lcb,mid_50,same_bucket_borderline,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,mid_50,medium_0.50,0.5,2,0.781430587732417,0.7140792464848584,0.7065957641240186,0.3333333333333333,0.3333333333333333
4,v230_hybrid_compat_firewall_lcb,mid_50,same_bucket_borderline,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,mid_50,medium_0.67,0.67,2,1.027036056482417,0.8864127730961866,0.8707879638310498,0.3333333333333333,0.3333333333333333
4,v230_hybrid_compat_firewall_lcb,mid_50,same_bucket_borderline,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,mid_50,mild_0.20,0.2,3,0.04599183987952277,-0.20222885815921424,-0.24144814221683142,0.25,0.25
4,v230_hybrid_compat_firewall_lcb,mid_50,same_bucket_borderline,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,mid_50,mild_0.33,0.33,3,0.20375754625973108,-0.22194626538577672,-0.2894789954883158,0.5833333333333333,0.25
4,v230_hybrid_compat_firewall_lcb,mid_50,same_bucket_borderline,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,mid_50,medium_0.50,0.5,1,0.5415718078613281,0.5415718078613281,0.5415718078613281,0.5,0.5
4,v230_hybrid_compat_firewall_lcb,mid_50,same_bucket_borderline,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,mid_50,medium_0.67,0.67,1,0.6917564392089843,0.6917564392089843,0.6917564392089843,0.5,0.5
4,v230_hybrid_compat_firewall_lcb,mid_50,all_source_weak,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,all,mild_0.20,0.2,6,-0.0572123259394523,-0.6419605940668938,-0.7484526366083977,0.47619047619047616,0.30952380952380953
4,v230_hybrid_compat_firewall_lcb,mid_50,all_source_weak,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,all,mild_0.33,0.33,6,0.019062545886719573,-0.9385246962397453,-1.106980773815429,0.47619047619047616,0.47619047619047616
4,v230_hybrid_compat_firewall_lcb,mid_50,same_bucket_weak,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,mid_50,mild_0.20,0.2,8,-0.06638156892676023,-0.7122412872495141,-0.7893592071713891,0.4861111111111111,0.4861111111111111
4,v230_hybrid_compat_firewall_lcb,mid_50,same_bucket_weak,S6_early_mid_final,,,,,,,,,,,,,,,,,,,,,,mid_50,mild_0.33,0.33,8,-0.0023204040708031948,-1.0533238601865258,-1.1774054718198266,0.4861111111111111,0.4861111111111111
4,v230_hybrid_compat_firewall_lcb,mid_50,all_source_borderline,S5_bottleneck_mid,,,,,,,,,,,,,,,,,,,,,,all,mild_0.20,0.2,5,0.05483294618321152,-0.19102352964686659,-0.25355252134608536,0.3666666666666667,0.16666666666666666
